hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
CALU,8.48665673630633,8.55698666154037,8.59098636499072,8.43096519784027,8.50102494749579,8.51370719353563,8.37903645635053,8.33046482937154,8.35761465391371,8.57200376880177,8.58626398546809,8.586611286633,8.63086254756083,8.52098877517705,8.4164695959902,8.39411307779672,8.4521405840599,9.25911320503539,9.49454413837697,9.46602946750727,9.34318994279169,9.43279184102128,9.3331788674799,9.34166198348822,9.32160922498318,9.29340384114995
CCDC136,5.18324415263712,4.87301026564631,5.24595308448798,5.36478932108038,5.25088913956886,5.33347519994586,5.54714742047932,5.66077433589715,5.49407586245125,4.91546032125937,5.06320604141377,4.80535543272661,4.72730222225239,5.0476301198316,5.0040803741796,4.9435518923078,4.75148365555138,3.43848944530026,3.3557115646369,3.28728975327121,3.30210555925461,3.3076972654927,3.82966217362498,3.83733966930299,3.2327884845008,4.34644168610646
SMO,5.64268572265834,5.39070795022679,5.54251297821062,5.43544438515793,5.52607029241448,5.42714018266747,5.64903773394397,5.57566557769927,5.46096394619806,5.43688711598671,5.39886244228955,5.40405718600374,5.6112834811923,5.60100214548138,5.322928719984,5.52869785495183,5.47144816632774,5.21301634106622,5.30110851897511,5.07871818332494,5.26122108528739,5.109391186949,5.30414475646886,5.32714641089657,5.09972109952662,5.23988499690029
IRF5,3.7002854029634,3.54574726263401,3.51572387118173,3.64303706493568,3.45524364766579,3.62653171161897,3.75923053875351,3.6985080710977,3.38671913035957,3.59481889896559,3.70278543885942,3.56316837830195,3.50417358121781,3.22570543084801,3.56984140822784,3.54019791065975,3.52861607713176,3.87549596473863,3.76930220839773,4.14262067705473,3.99508447617967,4.05024599906192,4.23795595187946,3.74864743807297,3.77239716796978,3.97031437578373
LRRC17,2.12754192954472,2.48602585993044,2.51932889722535,2.69411390088425,2.08431827229932,2.59001643936489,2.46351741961162,2.22115094559327,1.76234847283229,1.47273564028967,2.07159016785549,1.59894219803449,1.58822756830561,1.98512137755498,1.73813275789514,1.36223849292416,1.49286749980432,2.53767364638114,2.07243874564951,2.58033047897665,2.47720634238542,1.54341497353892,2.62773928158751,2.39735225169723,2.7895941375464,2.22604013635318
KLHDC10,5.50762245719196,4.81700495273865,4.82090510625867,5.01224313782274,4.98784518906161,5.28675043126344,4.8078344140394,5.33154616970895,5.41741967409888,5.42245114841811,5.41618268622707,5.50163730290435,5.22900541704118,5.29661035900904,5.27877386595263,5.31330560336002,5.13625688342998,5.7285848667067,5.7350494819031,5.8740716380294,5.99612069592533,5.70531724261523,5.66232757283526,5.62113035830541,5.60250258166955,5.52722992267709
NDUFA5,5.04383729911497,4.97826418847355,4.94474052048585,4.91172723360844,4.90217319162629,5.09316138144567,5.08405996810609,5.02334150569292,5.08608562870451,5.07562144277858,5.21336961727658,5.2746779935718,5.18302449853532,5.0860672600636,5.08631604712673,5.02467938286161,4.85303994057681,4.99190123076707,5.31970821703264,5.36093860544268,5.43019707871427,5.34632706259771,5.32810677530347,5.31620178284877,5.41493012738865,5.56205369341847
MRPS12,4.64631497376509,4.70524084342226,4.71392365138169,4.66821421856336,4.74515631689273,4.62709389435621,4.7249836110141,4.77487606780163,4.33531166003328,4.48750222830324,4.15275817399576,4.28062266893978,4.45332834778185,4.5079640171974,4.37299590010171,4.44544023382521,4.65906848589784,4.27347738843414,4.48414881708632,4.2314167751374,4.18370667624506,4.33801286697667,4.30408032641797,4.41021930285469,4.27910241116459,4.25728022701418
MYO1B,6.48869815356108,6.55831171291021,6.54798997698654,6.62575580921411,6.66537927379862,6.72056248124353,6.67048052814464,6.63992839210901,6.71739339848475,6.63545863803502,6.82965490931955,6.76096005198228,6.65462092171332,6.72478630322674,6.72425980408707,6.48299636635148,6.65705427227616,6.54054191327258,6.61582915405967,6.83863130213494,6.62437569161619,6.47790717797984,6.71386498851573,6.67450942480238,6.83237659124013,6.72009029895995
MTX2,5.06720443606714,5.25286075042565,5.05869695044255,5.05220734476274,4.88879108489061,5.2990560677397,5.00871728845638,5.05043774080648,5.26918928564317,5.43238643315853,5.52389289594978,5.4985483538376,5.51144530079317,5.47338056427932,5.39273814563951,5.42597433931295,5.25632661992268,5.57143827927678,5.77387273017922,5.84580057659155,5.76963406309864,5.68824092830705,5.80110984557405,5.73047252607159,5.84296290822482,5.70505227069377
PDE11A,1.97490102011611,0.674429512167657,1.23391946624415,1.13669622334085,0.611188207592373,1.69504806999601,1.02312133770138,1.16108106115677,2.24814800827251,0.903285532609741,2.81063692063691,2.3285214909379,2.20657121918696,1.78809418150067,2.12053604456743,1.76625867676898,2.42318112935808,1.23493868224035,1.50759516792558,0.762030299357384,2.0643640274839,0.285456814363729,1.55498236990531,1.85146358547029,1.17309284836864,0.722464397415936
CHN1,4.08221914431512,4.22064572013097,3.66651760743173,3.77870870329822,3.80870924361984,4.11376687910474,3.83219028537717,3.96993978672317,3.91730716637534,3.82963222249399,4.07470164972413,4.35584876914328,3.8626365775332,4.31293108837001,4.07168287213,3.94821384723895,4.18854839773547,3.99477419128695,4.20664768880722,4.14050882966487,4.14453983992757,4.25492568616742,4.36866108286928,3.90869449654698,4.69237897440992,4.28795499186104
GAD1,3.17143467388154,3.55251504628015,3.62579107520529,3.41882657610961,3.34274067834442,3.30774330813961,2.9194852179828,2.93227838198711,3.25637048207236,3.43290868198189,3.28403448400858,3.41228037048888,3.27087634172653,3.6104538400428,3.16074667227882,3.37953758292164,3.19160928202221,3.98738010917325,4.26157922932869,4.17408320953594,4.02172363685382,4.41906783278487,4.10261629174572,4.42006744549158,4.17222366802918,4.29393567219152
OSGEPL1,3.14873357001215,2.99756918314937,2.90375101844782,2.95378374032487,3.03656217310357,2.81959014755986,2.79604319983319,2.94735989442982,3.56270755994044,3.96592407173379,3.62119680349263,3.90120545263914,3.88851053848106,3.83296527958085,3.7103196079973,3.61730758041732,3.37202912052196,3.34201605889055,3.09342863277917,3.17004820258704,3.54052463619023,3.168511586514,2.96802313638394,3.28924959445813,3.44009216157238,3.6288343227749
ORMDL1,4.9948201762844,5.24857484181753,5.07256090255835,5.18124103918187,5.10569481729451,5.3443602473687,5.03733068540189,5.11625757451162,5.37039433338269,5.09114326285509,5.30202075334286,5.1125631566953,5.14620694882785,5.08645622213133,4.94590009153966,4.99811732939621,4.91121316989557,4.85159831368453,4.70667596807547,4.89388253441359,4.92101212537432,4.8753801486732,4.86462492600079,5.06524184012172,5.18093010058565,4.93672662252087
HAT1,6.64965475136999,6.74641577248319,6.62527926691859,6.7409522063948,6.64322899994965,6.89289081138657,6.62830643546087,6.75813826178452,6.81240225043678,6.66324894009982,6.85561336447823,6.76960626141601,6.98028082826232,6.69505844796252,6.62283745452721,6.63044569103184,6.67120973798943,6.56971578793968,6.49304958401154,6.62290725689727,6.58973042960668,6.44283605080668,6.50032082181952,6.67990976454126,6.73339426763581,6.62188206058537
HOXD9,3.07273510782055,3.29478669315152,3.09553341036395,3.36073716518265,3.21851191725161,2.80731645494393,3.25370900955766,3.21541718852111,3.11743693173338,3.15441970298815,2.93827772317642,3.40382611902281,3.05451341814514,3.21638514198161,3.1582545359683,3.20490208097272,3.17933700224304,3.45804882021267,3.40461453247105,3.61054099788139,3.6389876433811,3.38219328163663,3.52980160181961,3.23092889558902,3.41936116934332,3.23877252912694
HOXD13,2.68369885999026,2.78099922472316,2.57914446426077,2.7443536531197,2.76967353489526,2.37938539098353,2.73971313431638,2.55880929960826,2.29288327995376,2.5894531555498,2.20023537293,2.48929704308233,2.28157044634643,2.71098763339563,2.37619275757562,2.5063717073082,2.44726017956403,2.76697403659536,2.33238653953742,2.58774682208637,2.50486094090792,2.70705222230961,2.43275316828087,2.55129170924497,2.36747444448745,2.63641287838352
HERC2,6.83130396644565,7.00719522934842,6.71283678112386,7.00201560321908,7.01410100099617,7.11033104430245,7.28875340529904,7.38498822657395,7.16437344816023,6.87153540559525,7.0824471764116,6.93550277249856,6.74535608478461,6.57796894243186,7.27379346396883,6.9879693922313,6.88537961707879,6.35741639911072,6.72331969213951,6.35136462759068,6.4552028451494,6.58413136912831,6.53300237559127,6.1406944447866,6.37544342584264,6.7403401172348
PSMG2,4.87053766800366,5.02267192197612,4.75510829130082,4.8102121017517,4.65915147112345,5.00794197379483,4.67604256341159,4.70710942944627,4.77180825970365,4.99472546741948,4.93884367379151,5.04194740073889,5.04103519979073,4.85056168578166,4.77827563821921,4.63885098118644,4.76345758491661,5.37651723120063,5.3149209240866,5.37577478623199,5.43527984472542,5.45988719495265,5.35932118664065,5.59504690165576,5.41643379917551,5.43064545332946
TWSG1,6.44345981709441,6.5118864315015,6.53662606376145,6.45063788361436,6.66895561637622,6.44680304542357,6.53923757192677,6.48370350610268,6.41968121371005,6.50255729977856,6.46950604856475,6.49266339705736,6.54779557393908,6.5654389853918,6.4598385526285,6.49763962237854,6.64675061047342,6.78694689502228,6.84302327030245,6.79678681731613,6.64531630665619,6.78885114743672,6.60657281444266,6.5228946133858,6.5673339191158,6.71962793315421
ARHGAP22,5.34440519708138,5.31370641497272,5.21370820490889,5.30264398081214,5.37930779411815,5.31684001141393,5.25766203226996,5.2962885515036,5.24559139022467,5.20789104298747,5.22379924107565,5.15390229404256,4.94138330892755,5.18301808596515,5.20108648633265,5.33990388417823,5.20583022580727,4.85026952452594,4.74432405550354,4.82136367431095,4.85318159688448,4.91587559084318,5.0393564653469,5.09515997758773,4.99285855982532,4.83791728286468
EIF2AK4,7.19446860286826,7.2439925972305,7.16669021618857,7.20588732934048,7.18740712951009,7.21746537112195,7.19780645435208,7.14821870109879,7.12617127954433,7.24055856648267,7.31130725419166,7.14753732603512,7.33725364061272,7.14465673490951,7.1963521855012,7.10397416284102,7.118671606244,7.30032715484581,7.45626292908751,7.41134210440396,7.45277339382745,7.36250476911758,7.33941331984151,7.464709770048,7.56439546839938,7.41602790510262
CGNL1,4.62996716141434,4.59841597868442,4.51798593968215,4.75551842019544,4.4014286374441,4.5832130262446,4.79393959208825,4.86161699546078,4.77634034101994,4.53711477271642,4.67595850063391,4.61494706294209,4.75750996759674,4.70168013941294,4.89883145618895,4.71546620855744,4.78073975595996,4.03571924553744,3.87245891659344,4.09625283103467,4.06612960803401,3.77937854876852,3.98890409528817,3.795102602048,4.07937969031281,4.1684053555196
TMOD2,2.68100205898514,3.42914054909046,2.42459057683202,3.03713042200503,3.52796429038785,2.98569251187246,3.06550099854269,2.45660499330539,2.80238850842695,2.7815907586925,2.10637382536445,2.9786645763983,2.75343680033859,2.26931868636,2.70304128544162,2.32606872861564,3.12123480726007,2.35551165550829,2.3965258557233,2.64903031513242,3.176414675517,1.74673592230829,2.04140192668605,3.31027866426632,2.51569425804491,2.31711074256917
TTBK2,5.06578119869946,4.84588526404125,4.53115319583398,4.82029653877858,4.97168586118739,4.42399562019901,4.77208398230783,4.78481236378893,5.25817011467976,5.48833370638938,5.41237720441055,5.11133880446176,5.28184431124391,5.50687633598412,5.19897935844521,5.01418205045648,5.46774778580446,5.38066478677384,5.43560764817931,5.8332016644448,5.45501261039816,5.50962303058751,5.77779663105459,5.24742574163357,5.62634041082064,5.37958052168695
ELL3,1.44229868892965,1.22464715318321,1.9493718893148,1.55170952680998,0.835365223244986,1.34374926235378,1.37070168551951,1.14483498344,0.894821727297879,1.35668774557795,0.968407781390496,1.51208094417185,1.61360533095765,1.72866144583363,1.50735148113863,1.56181720037147,1.86931565333636,1.29802162623976,1.34902108815517,1.23758487912983,1.55446405967276,1.27958107715959,0.989753848253973,1.2303694361288,1.55974728810003,1.4695728185384
CCDC32,3.14888175453593,2.8090298809294,3.31578591148462,3.54869666103578,3.35331211182662,3.06823264978501,3.07567922604545,3.25518408066203,2.88985732082473,3.85865696513121,3.08516649961938,3.40972599123497,3.54372879757903,2.94135583440467,3.1840234666453,3.28871096886732,3.50700784116625,3.17098609250927,3.48109738150018,3.60585218464021,3.28211136965216,3.59982969821868,3.4813240714206,3.92861702893192,3.12736761648218,3.60794907194508
INO80,2.34049227293158,2.49673551096075,2.5063730511819,2.68614338119207,2.49904256098343,2.35299193503603,2.45909821458152,3.02713770019705,1.76832831175296,2.7305819205787,2.69148951365049,2.19435220789562,2.61357654636386,3.49186082546096,2.53601337875937,3.06364385520588,2.1019408357038,1.69124827724181,1.52254628639954,1.5996734051478,-0.384496027704737,1.61041845084892,2.96546616466614,2.16074233988809,2.67244946289827,0.946018394313607
ICE2,4.78100494039801,5.10436070058098,4.95354396108847,4.95602151556962,4.97545701868417,4.92043919162575,4.61610850534247,4.86930434043045,5.02675359213674,5.00886429803694,5.34143464635172,5.10121535442005,5.29044090054607,5.21403625187432,5.15329986659799,5.15962890624581,5.21893196361359,4.84248875577365,5.1806329816899,4.73252724741653,4.97084419617995,4.89228189298032,4.78783859626436,4.96926765486325,5.10388823712097,5.37632127201372
MINDY2,4.03364260317246,4.2011809686225,4.37986856039546,4.20217719148842,4.44242165125914,4.30464272321002,4.57974479923149,4.3194622526124,4.59737164945431,4.74335208657007,4.3348018445635,4.6143689262404,4.50883074536331,4.72533619150679,4.71310911040752,4.69550332437538,4.51455772365242,4.06036597663686,4.20244874888891,4.32949392116003,4.14708327909516,3.74458561500395,4.27208180992947,4.17186405115744,3.98053856585948,4.17935282970847
IVD,5.90687199834812,5.89540470514988,6.11177999087652,5.81059269604973,6.01061562887843,5.61719640100959,6.19124486859297,6.17695670430094,5.89732309886603,5.65793649283438,5.6895644062639,5.36592018125403,5.83928647011324,5.63483023973423,6.01281825803069,5.72046647605161,5.89718569585389,5.59496471202021,5.69081416318221,5.34257447826042,5.38138284199385,5.59467845050102,5.43924223193585,5.41206037765588,5.21593639343357,5.25785677579197
KNSTRN,6.37169784533254,6.51332912381053,6.43808310156313,6.51482186121965,6.51594029229044,6.51084100653467,6.3699534431826,6.40677725624275,6.54457515716289,6.62711092986526,6.72792290559115,6.65534136695559,6.69227310573017,6.52310533388411,6.5491937313123,6.42699215328622,6.54314971214062,6.77795098211173,6.87326703440633,6.8220567663928,6.78537552740804,6.7803756207621,6.78241124745939,6.86179299365989,6.89667800078633,6.82295668655354
DUT,6.40999751199078,6.63897207109866,6.66875785138244,6.69328480099352,6.66591100526991,6.69618318261949,6.5599690314046,6.44428615515988,6.82739322108907,6.90261176523543,6.8227605071482,6.67831765182904,6.78765502183701,6.88906546109023,6.69241946871578,6.9686145515402,6.82382679294932,6.58747007379891,6.52958368770654,6.50192714315197,6.46530398706974,6.4818126685528,6.39513612268606,6.46076602439025,6.58623921749469,6.51263711258108
CHAC1,2.19483857322752,2.0977317423355,1.74958099757112,2.11656616390934,1.96961792290809,1.80974904015476,1.73223515697331,1.65580715941344,1.73513110967868,2.56054665245166,1.86888759479073,2.17061004565129,2.00202359036178,1.91139144880454,2.2351974294445,2.07579263166841,2.22949688471451,2.62226010315805,2.64956106701237,2.9229057669358,2.72145037695113,3.1470187050498,2.62102557233474,2.58215136272411,2.97957124793152,2.90415426155973
CLN6,6.42935513230353,6.48590230023324,6.48610937751422,6.59496994731153,6.58145067697443,6.45451138799973,6.73445915972795,6.75292198364057,5.98480448680354,5.77334174197304,5.61303958348039,5.62602116942628,5.79272288343585,5.80955383401808,5.90026881599923,6.063034176805,5.96053001434847,5.15599865617174,4.75037769458588,4.87649815816464,4.76159763250198,4.99711559227775,4.93848824119568,5.11971073180639,4.98906888511257,5.05977860925137
ARPP19,7.20201617252602,7.21288386990879,7.37134927291107,7.28968594172653,7.2418578187408,7.36464455974106,7.34796692270945,7.29595483332898,7.0116790070886,6.9314593851301,7.26464427299517,7.12213511210831,7.02936568491926,6.97728950823262,7.01066908286242,6.87017547626222,7.10020442446273,7.31600381916868,7.3251920276219,7.41433663612503,7.37392323745362,7.32141930907822,7.47740609062615,7.29767775867407,7.44012262599568,7.4041593042417
VPS13C,6.7028856465534,6.19354683402977,6.18519795225233,6.69159930845103,6.60965435394575,6.45611033045953,6.82436080565572,6.64295030665076,6.66867786523173,6.4353101959691,6.36131935632158,6.55369605909582,6.16786106387784,6.18723928341662,6.76178504660293,6.37065803541747,6.56664174707338,5.64580345760448,5.63804703946856,5.65768749685925,5.57540254900213,5.82675904374659,5.60597855784306,5.78325234154619,5.76872329566953,5.65450204182365
CALML4,1.72916611456274,0.922318838107846,1.7004849665129,1.16667224127123,1.4354445805695,1.08723432494039,1.05118859402294,1.52528594186822,1.28098545001596,1.04868746772959,1.13540013856735,1.49533073767806,0.955711745475492,0.528845322678834,1.56395987677432,1.00209437240882,1.40789636269602,1.79543824786277,1.89893966268472,1.69766075287932,2.17397379467754,2.39055436012287,1.77732529460871,1.66044970577104,1.59155071898208,1.89261318252225
