hgnc_symbol,Ep26.JAK1.E139K.1,Ep26.JAK1.E139K.2,Ep26.JAK1.E139K.3,Ep26.JAK1.S703I.1,Ep26.JAK1.S703I.2,Ep26.JAK1.S703I.3,Ep26.JAK1.WT.1,Ep26.JAK1.WT.2,Exp21.JAK1.E139K.1,Exp21.JAK1.E139K.2,Exp21.JAK1.E139K.3,Exp21.JAK1.S703I.1,Exp21.JAK1.S703I.2,Exp21.JAK1.S703I.3,Exp21.JAK1.WT.1,Exp21.JAK1.WT.2,Exp21.JAK1.WT.3,Exp25.JAK1.E139K.1,Exp25.JAK1.E139K.2,Exp25.JAK1.E139K.3,Exp25.JAK1.S703I.1,Exp25.JAK1.S703I.2,Exp25.JAK1.S703I.3,Exp25.JAK1.WT.1,Exp25.JAK1.WT.2,Exp25.JAK1.WT.3
26618,RNA5-8SP6,6.76344698890278,6.59373721626774,6.65939554556957,7.31285581482637,7.2266818451928,6.82511362817576,6.79153094799049,7.45374749672351,8.76480494768209,9.35750330802392,7.907179912192,8.33571357546134,5.82273850738603,8.22215437179782,7.34221752391478,6.37225794627765,6.60885880013031,8.38223612002503,6.52276139847138,6.75561919129562,6.27328935911853,7.01944856184707,7.28379741376844,7.9440169751904,7.60723330595369,9.05852556281771
26811,C8orf88,3.26103330036436,3.20729127786698,2.82749435282139,3.25111808885417,3.31591209205608,3.49253635577026,3.02186157943764,3.24943282979092,3.3281355627294,3.44737974503213,3.61804378442982,3.39560114011625,3.6702892009117,3.2705984790161,3.24692808672157,3.43371822106919,3.41332918330188,3.72140731443491,3.56381087299838,3.62533337197839,3.80516025379543,3.89071840335827,3.53245782145976,3.92615532809103,3.91068687048272,4.06958369912811
26816,CCDC71L,3.71899514790925,3.86834579079884,3.70397731546742,3.89532461120441,4.32558453192393,4.08613860246854,3.73873311014778,3.91308294172418,3.77539883580773,4.30459492450866,4.00999318554892,4.41842782925996,4.32979162516163,4.3929613444121,4.11588192795474,3.95780700042745,4.30347410094137,4.17500955457471,3.94724582855016,3.76460998261754,4.02098823566493,3.74318466468379,3.62426445399791,3.69107383513345,3.58642735609744,3.48051964484669
26820,HOXA10,4.96495281502523,4.94154599086967,5.01041713912111,5.05608171183727,5.02297504095632,5.09524051345616,4.8178890751952,4.9620561233485,5.3267551596278,5.38903710600181,5.35004161675745,5.17559891744247,5.23086566753052,5.27202007868249,5.19556186955388,5.15683781505338,5.1991608969713,4.81701903892696,4.84094032714274,4.74156693426046,4.82657760969748,5.023726125586,4.90360514731685,4.80668951166806,4.94691843795644,4.8970839626763
26838,TUG1,5.17244020472475,5.18163123556518,4.89432599308651,4.82732817619885,5.0478377260304,4.86311217144286,5.14069207271184,5.24766753885127,4.79584690397534,4.94381212319058,4.69804944834604,4.95727335838726,4.58629726884016,4.78906570509604,4.92401954274715,4.97080199508871,4.82086603583968,3.60489920352639,4.40423640361537,3.97096303936175,3.069425154137,4.17569001322933,4.19320761932234,3.90425602779049,4.02335900404343,3.29368051774876
26843,TRNP1,4.38216821158366,4.30363031754833,4.42690898082629,4.34190108022777,4.29804994700649,4.19679239054385,4.17628410441864,4.28460113122426,4.81723682379041,4.85547155470985,4.363170661067,4.74639306951824,4.76004162383398,4.95894294491278,4.55793453794972,4.7605871563711,4.84787303815367,4.14086326358829,4.04393873758172,4.12479078793721,4.52084935976126,4.08488299316218,4.33066472305818,3.82248285920212,4.03762395159703,4.39310233684706
26937,ALG11,5.31982147185624,5.39556916837371,5.21839211668365,5.31145478125,5.17144865622804,5.24151763714534,5.26723831769446,5.23845907056237,5.16883570082532,5.22036891125855,5.2365632351091,5.33215378742703,4.84780825812068,4.86094525172086,5.31299540753256,4.7740736313167,5.03227001498637,5.37730186216667,5.2412580026309,5.53036743968683,5.5065589596211,5.21812516980205,5.35829925393876,5.70132503655516,5.33786553210113,5.72737763410619
26939,ATXN7L3B,6.6348170002276,6.62514879042896,6.57883938734508,6.50969054733705,6.51096598555648,6.57098640854444,6.58481585634858,6.49515877709594,6.71997877870885,6.74583108757502,6.81112739056244,6.79382366142857,6.7739005685234,6.74504307634857,6.7565903352792,6.71023630081439,6.70308918334817,6.60873408915544,6.67028646357879,6.72220620490592,6.68628962237234,6.58907889309295,6.62956688618714,6.64495865030698,6.76486952617788,6.5960844876487
26941,PRKDC,9.91270453229954,9.80224573029415,9.70641533900568,9.77328265550795,9.78410766333655,9.75853064945354,9.92306453740552,9.96421162345824,9.98359110550021,9.85603506454171,9.744600073093,9.95300954540218,9.91033819331887,9.68121439244936,9.88654710383932,9.72101210902864,9.63070796563586,8.80318113789248,9.05045949402999,8.85185604498473,8.59926425920864,8.53989748312258,8.95361471591464,8.88535256222033,8.86941058421636,8.99388477347787
26969,GUSBP14,2.42910138583473,1.86332926251685,1.86484280860946,1.71602199704578,1.71774500956062,1.6602488053468,1.99546851166102,2.31405460769339,2.35521491180079,2.27902797782998,2.50229536257086,2.25863478343408,2.3113290320163,1.68491897214057,2.52084021939779,2.26444035556399,2.29375261233301,1.00035495498998,0.822376745858116,0.316631248035412,1.22374856479095,0.343497900358623,0.538975002410335,1.20649396194311,1.08312766092224,0.355360639979878
26978,PCDHGA10,1.64998315143193,2.08953816305721,1.98282937325426,2.06503204539993,2.04352732708922,2.20559079868196,1.9498717044156,1.83700560564529,2.45280968067872,2.88647573293572,2.966151092171,2.94316437675357,2.91346192665598,2.66640538784531,2.98679163798734,2.88590941079664,2.48359795298491,3.06616290121475,2.87628975987952,2.4432248201616,2.757073333332,1.77976862491132,2.58539265591029,2.72068234815685,2.65402729683951,2.33840755220331
26980,SLC2A3P1,0.96066448210074,1.96492116842405,0.689021106151347,1.15677847579804,2.38009491408394,-5.74467933476492,1.91734829567905,1.14746663176251,-0.535783309768111,1.58877417657428,1.88538189019522,1.18001843817188,1.84841245880751,1.24180226584733,2.40986328131064,2.56633729828288,1.85792245849901,-5.43263302895764,-5.51907518147247,-5.92949242563753,-5.67912919921728,-5.56911129841763,-5.41926156912115,-5.7681813747684,-5.67790150530237,-5.44864718607934
26991,IGHVII-44-2,2.54893404660606,2.75024313528975,2.65224392824231,2.74941729002249,2.67092626855955,2.98674042014222,2.46579363987082,2.34826284956436,2.75500365663475,2.74382169972464,3.04291560004886,2.83249833972681,2.89591215934431,2.93422573676637,2.84023090019668,2.55022476731942,2.35237717444016,2.70906672584971,2.95899795289179,3.05802039946876,2.84882183257605,2.75331339867788,2.7652664032152,2.80258479284876,3.3837972575195,2.77542050928014
26994,PCDHGB2,1.23358080084408,1.96885552210703,1.73440717829663,1.37200091602149,1.51683394223929,0.682591812852847,1.54033732987049,1.14882590148359,1.17455458329967,1.56222990820758,1.75170743320023,1.42375310213698,0.899816756308061,1.87809176717224,1.28437481510147,1.13723429026672,1.27143263615923,0.851724940469689,1.8200951926791,1.38224975333976,1.09575697125332,1.24956779341454,1.74213352311729,1.45429760992039,1.22085141475346,1.41773377533594
27009,PCDHGB4,4.76571790354479,4.66256437379994,4.80149249972624,4.69278163157102,4.54485539733595,4.70933935947676,4.78352103581396,4.57064690534702,4.74081038906314,4.47536624512766,4.57184141582167,4.60844446608762,4.37396482785433,4.51071761474924,4.28445052798628,4.64188901292691,4.52278018013962,4.98440142285284,4.71121149549234,4.81651003277373,4.75193792155003,4.63707131380324,4.74594097308195,4.60282430294721,4.39906495877991,4.6114803679868
27024,ZNF260,3.19581169451399,3.48831348560872,3.72123362470878,4.01184881052789,4.11787820364211,3.48060173455954,3.44789054015734,3.68689528287683,4.53019266920519,2.93513328859845,4.31017535333892,3.9703306468019,3.34841075560116,3.60933498644892,3.3392120265617,3.92795123169834,3.01871499383544,2.69647802465008,2.97901792032144,3.50533228613605,3.10244356849879,3.05899210181967,4.12257329960391,3.98556786998715,2.73381646031775,3.04455774806297
27046,LYN,5.32422332953289,5.42187603170921,5.53535823323114,4.84134822759778,5.04046111100056,5.08259007119707,5.33308126322146,5.01474063082123,4.80329064580976,4.60036773492723,4.69116831755596,4.77516709844347,4.83138917113125,4.64325354131399,5.06777287665774,4.3253356624751,4.53508895092668,4.56895245940772,4.65761482498544,5.24568372999371,4.73216661408903,4.98827024389489,4.56058532247274,5.29408227095199,4.86561515779172,4.64085044250507
27049,PINX1,2.6261908396845,2.89050423915365,2.45588171449869,2.73456176983917,2.31005571525223,2.60348890151666,2.25920148494905,2.86057235306726,2.7660680829862,2.34925155874847,2.67224381028438,2.8400976812225,2.93454605959386,2.53516629645505,2.35075074165359,2.71683399542173,2.65365848669725,1.72363861226304,2.48840567250762,2.13732895027542,2.84637878632063,2.37589644319033,2.49634654019956,2.13133237032422,1.86962276044028,1.76537787744877
27057,PCDHGB7,1.63074553582928,1.50842106240765,1.43401626179675,1.53350660025919,1.65823085191462,1.69689006552935,1.45498003722453,2.07394581537326,2.59118307273206,2.04020142774417,2.2106207225741,2.54833334642248,1.91993909118879,2.26675780909414,2.37240215434304,2.0410553029555,2.23156800492101,2.76036584534249,1.90581685846578,2.53897339153641,2.64765040842833,2.12762708077425,2.30148949693473,2.15332054073968,1.85206904992968,2.05899197302223
27079,NPIPB11,3.17304243345134,2.08533557548523,2.71752731351041,3.07339996866635,1.863705474308,1.93188052538678,2.6321635409963,2.53308493686042,2.46904863118398,1.80689208248254,1.59403753560205,1.49466184380665,1.40917466487858,0.772083811676569,1.92554619338519,1.70576461003881,1.6295569028706,0.141919653294891,0.791839466482057,0.274831030438086,-0.369841525423696,-1.16226999711374,0.54836457867638,0.392409454346275,0.104894864019291,-0.275850573781037
27130,CHKB-CPT1B,4.70464446950261,4.52890057006257,4.65747642486547,4.67739978715704,4.66400508507404,4.48744039019309,4.87164251650368,4.85115109599759,5.17800649071636,4.34887122138411,4.66805410977153,4.50246373767682,4.65638847953991,4.72412095103949,5.13789007996995,4.95801410399027,4.72275559526961,2.74410691668661,3.02932968836169,1.86060603974897,3.39503156283355,2.52417723799566,2.64939028431567,2.59180208395766,2.91226008761557,2.98117722841069
27145,XNDC1N,1.22802956389928,1.58199516164002,1.91440190697409,1.69983991636096,1.75672704737472,1.96741641323445,1.74312799479289,1.56275000698318,1.47663131537458,1.38461258436585,1.96691308662373,1.07806926251971,1.11691911495447,1.76360523402176,1.83706155765649,1.21629970325885,1.19718061328111,1.17359126419833,1.23993148251596,0.603653282295157,0.764289293957464,1.41262891330457,0.890862121100377,1.61490010490568,1.41015691184299,0.946273921032372
27146,AP5B1,6.00038938302843,5.93039651083861,5.96483712850155,5.88826333303821,5.896613986133,5.82628674081264,5.81719342422972,5.84786072411453,5.67229975660054,5.53753766761358,5.69424438802133,5.74272485123583,5.50588986116605,5.66620169411638,5.71142887577353,5.73211296922623,5.64259982101889,5.1491253056696,4.89189390430138,5.1288035538703,5.06980419740141,4.94316933493923,4.91996892486963,4.88682713614908,4.83804974755606,4.87168070902065
27157,CHMP4A,4.10267997054236,4.256570425107,4.34774422587117,4.50530792351241,4.25013816997571,4.34207333163539,4.20362544421231,4.18450139561112,4.50250247165257,4.2359798807432,4.11172504492247,4.41283111186221,4.53355715634224,4.19293877133127,4.43726861702388,4.16771492303913,4.40704107840994,3.97794781123003,3.81357568000308,4.11515867754663,4.240236974964,4.08431665451156,3.79536339929613,4.08803457949273,4.11488985514828,3.95208974685409
27193,STRA6LP,1.94714544601832,1.62820733732949,1.6016119667332,1.70455676676205,1.55007188122247,1.56964006189458,1.79287916252815,2.14644551954565,1.92171147455574,0.950377018164025,1.42248640034144,1.70407555250827,1.58678820928567,1.88851058559454,1.65438332660066,1.50765871709434,1.5513734922094,-0.0630675417899674,0.427937676326704,-0.340470982674945,-0.232067778507037,-0.145707220185609,0.480280947688351,0.243510577914539,0.55316515548209,0.4154121225625
27206,PKD1P5,6.40438455074383,6.21438835671098,6.01901076815961,6.29813971132471,6.1164125720359,6.38177067897051,6.51436873037448,6.41307457498986,6.22948365699536,5.70757408481163,5.8316028985069,5.70722620790044,5.55547671046122,6.13185037720146,6.11453911581294,6.26262829368037,5.78691032611325,5.07245795330937,5.11171131606471,4.79057805464208,4.48048345164387,4.72115510389474,5.71427375587281,4.6145466306205,5.30334401232073,5.64259581950914
27208,FPGT,2.93052982055871,3.05957999528711,3.45542984974617,2.1989040510099,3.53812310524861,3.51679743073305,2.79531910388021,3.59276684994491,2.85298841786965,3.46486528268426,3.29815044242488,3.23892357661446,3.53007014075478,2.81451079443731,2.71514456777564,3.16813442609979,3.31436829390014,3.34607677633879,2.46168824855727,3.09239326959676,2.06207996451366,2.43666467516049,2.85290790141744,2.48957024656163,3.25213931663507,2.2689358254828
27220,MEX3A,4.77257925670586,4.49148918966677,5.25879192546671,5.01013610919622,5.26999855587739,4.60565486263522,4.77734530756252,4.9350309884515,4.87617030875653,5.48067968922793,4.83526265156702,5.13092510288496,5.02062389378831,5.3531121414422,5.47372101833859,5.3329018555583,5.48588783523762,5.41298138876261,5.05881421275634,5.21531663136842,5.48758348197741,4.99297017493567,5.09577332765651,5.4337700285176,4.98346454486312,5.34469618337984
27239,EEF1G,10.6917347292981,10.7992704685607,10.7016782525082,10.7434352716234,10.7624720574582,10.7581451535001,10.7007291938573,10.7271982122033,10.6501549265971,10.7257208575065,10.6765395547253,10.6791134145496,10.7951615606509,10.7677825360085,10.7466596314185,10.7816457838663,10.7848313284189,11.3135000462067,11.4246595816376,11.4068068898368,11.35793434825,11.4241350591979,11.4044043949928,11.311180283652,11.4279712574339,11.3174785552969
27265,MPV17L2,4.26035218225917,4.07094664644869,4.12283472746202,4.11530312417871,4.28764815317494,4.14699695914333,4.01259615007096,4.14704361142723,4.49202962959881,4.34337807325646,4.53629808475574,4.32365274734696,4.16517008937535,4.28352720918443,4.03766797534602,4.12952405626961,4.04408532966285,4.34009799652048,4.3883867546076,4.34902961774787,4.32798314898577,4.49573303058654,4.26318134816664,4.54055932046444,4.23407875043197,4.14217037023754
27274,BORCS8,4.52138935174577,4.83738662594847,4.57500168889561,4.67858731701485,4.69293587305174,4.79795212305145,4.72016782834981,4.76323967838775,4.39826147648863,4.39647647043803,4.48328628955722,4.62498450080512,4.30195477815328,4.43820107060458,4.46605396292071,4.42248658625894,4.58933270886713,4.17288465989046,3.9214674183716,4.00884514294969,3.90027837403157,3.98886865784104,4.22344418713769,4.03665540693345,3.74166449214504,3.81579610436155
27293,DPP3,6.60524027668101,6.50067413170031,6.43559892773721,6.32760765387166,6.39734084755888,6.46225328070541,6.56882606163703,6.51908696583559,6.34022163447493,6.18753861446282,6.05459845765072,6.13358635760751,6.10690241185621,6.38703049416824,6.29337096270501,6.4445505539492,6.38386007021612,6.31729407600124,6.41464875064665,6.25546340491663,6.48191768842264,6.38481739321084,6.41402759759565,6.17309176358064,6.30115844189628,6.1789662378069
27296,ANKHD1-EIF4EBP3,4.96246567412657,4.45588523231183,5.00788697484457,5.1901856267555,4.73062846817857,5.12937039138376,4.8959675682345,5.27496790696202,5.21483900185975,5.22506714247023,4.74529985169056,4.93625980041471,4.59595871847362,4.94836359411811,5.21182619035718,4.91212694677087,4.92878711035602,3.43633076162345,3.11194161618741,2.85826012809064,2.95710567615454,2.39243088533101,4.06690306469732,2.93098341000152,2.16841143629623,2.94808711321972
27298,BRK1,6.34906232391132,6.36852645392436,6.56164400128111,6.38493348075544,6.46816290352853,6.56259200439369,6.37781900892741,6.33893152568412,6.27896759970745,6.29271686284379,6.41127878728749,6.13548968205711,6.50626268856524,6.33013805595536,6.18688542269783,6.2475826310049,6.14797114442122,6.92206489828183,6.95721825216416,7.02414300697557,6.96997976587709,7.0450117762194,6.9490544746896,6.89579839713462,6.98710697205306,6.95249050363643
27324,PIGY,4.7351263435944,4.78490466441557,4.7466365042739,4.83347691598228,4.78072538030668,4.80141174191365,4.75420384367179,4.6632275755451,4.5319728668966,4.53029570650038,4.73366926392138,4.44495287132314,4.78290175160442,4.63347081508358,4.46461180872998,4.68795812940802,4.59058273513703,4.85720557175551,4.95632707429618,4.96825210580685,5.14445763620349,5.12237876688813,5.06952251480635,5.12834410208368,5.25559316259303,5.08311520618053
27325,ZFP91-CNTF,3.33203192442687,3.44150592296204,2.92450118820189,3.1891358955685,3.57369019017489,2.38938837070108,3.79297353267193,3.62183216438718,3.48989231738462,3.45534657209588,2.83894133488942,3.16782830706137,3.64843190868382,3.54236238817219,3.08770663977723,3.52718244134412,3.70358467476562,2.19388156306703,3.30623247785154,2.87364826547906,2.90276091010906,2.95946406787277,3.26564810585544,2.5490142696716,2.01133783757984,2.59635623419735
27336,CHMP1B,5.32216970742402,5.54079384524342,5.31083080492976,5.51243137001243,5.31297138881246,5.42578238295108,5.40320607553101,5.36812032255175,6.03835396762362,5.76570134357417,5.88165538049148,5.8761205701297,6.01027676622981,5.92957703192092,5.88023922036311,5.86590421903308,5.89204475968892,6.31091184501058,6.4269372134223,6.26473128588405,6.34886989485777,6.45335146657609,6.30280851673554,6.4555704966343,6.4552634478635,6.38976922637833
27351,HTD2,3.09244115091779,3.20968673022534,2.85479676318785,3.1293848164527,3.1791679949814,3.31515266776726,3.10743802741472,2.69021380297574,2.95052354109375,3.09866268698239,2.44180419340067,3.15212076963182,3.18736652427716,2.88691712285071,2.10952574357071,2.26498605449166,2.33729242300248,3.01647252502829,2.79597318298217,2.52061662618782,3.08466915164491,2.83955487908726,3.04239227343115,3.27365659510706,2.74006676916262,2.15425203355651
