# File Name: /Volumes/USB DISK/qPCR/Exp16_6.7.24_u4cs_20240607_170611.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-06-07 05:05:12 PM EDT
# Run End Data/Time: 2024-06-07 06:39:43 PM EDT
# Run Duration: 94 minutes 30 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-10 09:51:37 AM EDT
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Relative Quantification v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-06-10 09:52:04 AM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","30","JAK1","8.98659896850586","7.606854633206412","pTRIP JAK1 N11S 1","FALSE"
"2","A2","31","JAK1","9.167786598205566","7.790063778559366","pTRIP JAK1 N11S 1","FALSE"
"2","A2","32","JAK1","9.250822067260742","7.875120763267789","pTRIP JAK1 N11S 1","FALSE"
"2","A2","33","JAK1","9.348418235778809","7.974738447439103","pTRIP JAK1 N11S 1","FALSE"
"2","A2","34","JAK1","9.451284408569336","8.079626135882876","pTRIP JAK1 N11S 1","FALSE"
"2","A2","35","JAK1","9.5252046585083","8.155567901475088","pTRIP JAK1 N11S 1","FALSE"
"2","A2","36","JAK1","9.546459197998047","8.178843956618081","pTRIP JAK1 N11S 1","FALSE"
"2","A2","37","JAK1","9.586980819702148","8.22138709397543","pTRIP JAK1 N11S 1","FALSE"
"2","A2","38","JAK1","9.6320219039917","8.268449693918228","pTRIP JAK1 N11S 1","FALSE"
"2","A2","39","JAK1","9.6524658203125","8.290915125892276","pTRIP JAK1 N11S 1","FALSE"
"2","A2","40","JAK1","9.68271541595459","8.323186237187612","pTRIP JAK1 N11S 1","FALSE"
"3","A3","1","B-ACTIN","2.863786458969116","-0.011673173450288251","pTRIP Luciferase 2","FALSE"
"3","A3","2","B-ACTIN","2.869622230529785","-0.005774609247843306","pTRIP Luciferase 2","FALSE"
"3","A3","3","B-ACTIN","2.8792126178741455","0.0038785707382930448","pTRIP Luciferase 2","FALSE"
"3","A3","4","B-ACTIN","2.8725130558013916","-0.002758198692684862","pTRIP Luciferase 2","FALSE"
"3","A3","5","B-ACTIN","2.8685195446014404","-0.006688917250860478","pTRIP Luciferase 2","FALSE"
"3","A3","6","B-ACTIN","2.878664970397949","0.00351930118742431","pTRIP Luciferase 2","FALSE"
"3","A3","7","B-ACTIN","2.879750967025757","0.004668090457007927","pTRIP Luciferase 2","FALSE"
"3","A3","8","B-ACTIN","2.872401237487793","-0.0026188464391799413","pTRIP Luciferase 2","FALSE"
"3","A3","9","B-ACTIN","2.873533248901367","-0.001424042383829723","pTRIP Luciferase 2","FALSE"
"3","A3","10","B-ACTIN","2.8871517181396484","0.012257219496227526","pTRIP Luciferase 2","FALSE"
"3","A3","11","B-ACTIN","2.9068150520324707","0.03198334603082579","pTRIP Luciferase 2","FALSE"
"3","A3","12","B-ACTIN","2.927367687225342","0.05259877386547288","pTRIP Luciferase 2","FALSE"
"3","A3","13","B-ACTIN","2.965008497238159","0.09030237652006627","pTRIP Luciferase 2","FALSE"
"3","A3","14","B-ACTIN","3.014082908630371","0.13943958055405373","pTRIP Luciferase 2","FALSE"
