# File Name: /Volumes/USB DISK/qPCR/Exp16_6.7.24_u4cs_20240607_170611.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-06-07 05:05:12 PM EDT
# Run End Data/Time: 2024-06-07 06:39:43 PM EDT
# Run Duration: 94 minutes 30 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-10 09:51:37 AM EDT
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Relative Quantification v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-06-10 09:52:04 AM EDT
"Well","Well Position","Stage Number","Step Number","Cycle Number","VIC","TAMRA","FAM","ROX"
"244","K4","2","2","4","1227273.0","726074.44","758582.4","462827.78"
"244","K4","2","2","5","1215444.0","717500.8","751454.0","458211.56"
"244","K4","2","2","6","1207075.8","713158.25","747565.44","455169.22"
"244","K4","2","2","7","1202529.2","711442.44","746102.2","453580.25"
"244","K4","2","2","8","1202188.5","709644.1","746084.06","453195.0"
"244","K4","2","2","9","1204888.5","707723.25","746833.3","453046.12"
"244","K4","2","2","10","1209621.0","706501.25","747264.8","452754.97"
"244","K4","2","2","11","1215362.6","705481.0","748770.7","452909.5"
"244","K4","2","2","12","1225864.0","704432.4","749891.2","453798.12"
"244","K4","2","2","13","1241912.1","703079.7","750118.9","454179.25"
"244","K4","2","2","14","1271728.1","700768.8","751101.6","455285.06"
"244","K4","2","2","15","1314809.9","697936.9","752628.4","456369.75"
"244","K4","2","2","16","1371349.1","694786.1","754112.56","457955.88"
"244","K4","2","2","17","1440074.2","690155.9","754726.7","459356.8"
"244","K4","2","2","18","1512390.6","684507.5","756417.2","462497.78"
"244","K4","2","2","19","1584768.4","680874.56","757977.3","463484.97"
"244","K4","2","2","20","1651170.4","674941.5","759606.44","465446.53"
"244","K4","2","2","21","1714335.0","668145.56","762265.7","467948.94"
"244","K4","2","2","22","1769440.6","664407.4","766751.9","469555.28"
"244","K4","2","2","23","1816681.1","660166.6","773569.7","470458.2"
"244","K4","2","2","24","1854172.5","658375.06","785579.1","471164.2"
"244","K4","2","2","25","1882318.8","656537.3","806230.8","472029.62"
"244","K4","2","2","26","1901457.2","655213.44","843922.06","471687.28"
"244","K4","2","2","27","1915494.8","652944.3","911219.94","471329.03"
"244","K4","2","2","28","1929882.0","651842.0","1023245.9","471910.4"
"244","K4","2","2","29","1940219.6","650598.56","1193005.2","472677.8"
"244","K4","2","2","30","1947614.4","649921.75","1422641.6","472491.22"
"244","K4","2","2","31","1954832.5","648969.3","1705092.1","472451.75"
"244","K4","2","2","32","1962008.4","647099.75","2020172.8","474118.97"
"244","K4","2","2","33","1969516.2","646162.9","2353477.5","475163.38"
"244","K4","2","2","34","1975009.2","645189.06","2687501.2","475589.7"
"244","K4","2","2","35","1979868.1","644223.25","3009947.5","475809.78"
"244","K4","2","2","36","1984727.6","643585.4","3318046.2","475808.6"
"244","K4","2","2","37","1989103.2","642094.75","3611875.2","476535.78"
"244","K4","2","2","38","1997840.4","639911.3","3876665.0","478300.72"
"244","K4","2","2","39","2006017.4","638459.5","4098119.8","478169.62"
"244","K4","2","2","40","2014439.2","638200.3","4252614.5","477620.34"
"245","K5","2","2","1","1219839.9","724653.25","733247.5","458803.12"
"245","K5","2","2","2","1218059.5","722949.9","731786.44","457957.53"
"245","K5","2","2","3","1215354.1","720202.7","730706.44","456272.22"
"245","K5","2","2","4","1214807.4","717663.25","729902.1","454372.3"
"245","K5","2","2","5","1214660.8","716204.3","729653.4","453814.56"
"245","K5","2","2","6","1214668.5","715008.4","730075.8","453856.03"
"245","K5","2","2","7","1214980.4","713927.1","730791.2","453400.97"
"245","K5","2","2","8","1215546.5","712656.6","732013.25","453076.7"
"245","K5","2","2","9","1216046.2","709979.9","730150.9","452363.94"
"245","K5","2","2","10","1218098.1","707781.56","728908.5","449720.97"
"245","K5","2","2","11","1220154.2","703553.0","726603.44","448270.78"
"245","K5","2","2","12","1224503.9","700352.8","725317.8","447811.5"
"245","K5","2","2","13","1236570.2","697837.3","725334.44","447716.7"
"245","K5","2","2","14","1261640.4","694738.75","726163.44","448054.34"
"245","K5","2","2","15","1301792.0","691790.6","726404.9","449571.03"
"245","K5","2","2","16","1355486.1","689053.3","727214.1","450392.94"
"245","K5","2","2","17","1421580.5","684445.75","728968.4","450792.94"
"245","K5","2","2","18","1495820.9","679618.56","730600.06","452159.72"
"245","K5","2","2","19","1570485.4","674653.44","732161.6","455082.06"
"245","K5","2","2","20","1639635.4","669094.94","733537.06","457288.25"
"245","K5","2","2","21","1703942.1","663194.25","735601.75","459562.2"
"245","K5","2","2","22","1761722.6","658286.44","739492.44","460037.5"
"245","K5","2","2","23","1812845.9","655842.2","746224.3","460843.78"
"245","K5","2","2","24","1849382.4","653390.3","755784.0","460843.5"
"245","K5","2","2","25","1874883.6","650225.56","774191.1","460709.7"
"245","K5","2","2","26","1896069.4","647834.56","804497.4","461634.78"
"245","K5","2","2","27","1909364.5","647150.56","859429.6","462455.66"
"245","K5","2","2","28","1921204.6","647079.6","953404.2","462288.06"
"245","K5","2","2","29","1931699.0","646269.75","1099738.6","462281.1"
"245","K5","2","2","30","1938372.6","645440.94","1308079.6","463164.94"
"245","K5","2","2","31","1946391.4","643583.2","1568819.0","463304.8"
"245","K5","2","2","32","1953720.4","641616.06","1868228.4","464245.9"
"245","K5","2","2","33","1960485.4","641217.3","2188322.2","464907.4"
"245","K5","2","2","34","1965767.5","641329.75","2512919.8","464682.56"
"245","K5","2","2","35","1971514.2","638745.44","2835709.2","464867.47"
"245","K5","2","2","36","1978471.8","637794.7","3142233.8","465985.28"
"245","K5","2","2","37","1987600.8","637341.0","3437603.2","466193.44"
"245","K5","2","2","38","1992641.5","636620.8","3714190.5","467139.47"
"245","K5","2","2","39","1998432.1","634630.25","3953176.5","467332.78"
"245","K5","2","2","40","2005733.8","634144.44","4122768.0","467803.66"
"246","K6","2","2","1","1196376.0","723659.2","729694.8","451849.75"
"246","K6","2","2","2","1192732.4","720751.3","727476.4","450076.22"
"246","K6","2","2","3","1187232.2","714421.5","721680.7","447643.25"
"246","K6","2","2","4","1181796.4","709628.6","718199.75","445343.34"
"246","K6","2","2","5","1176580.0","706175.6","717067.8","442350.1"
"246","K6","2","2","6","1172753.0","704182.2","716062.94","439809.3"
"246","K6","2","2","7","1171611.1","701061.44","714658.6","439064.94"
"246","K6","2","2","8","1170352.2","698968.0","713513.06","438436.66"
"246","K6","2","2","9","1170274.0","697241.06","712265.75","436838.9"
"246","K6","2","2","10","1171242.0","695495.9","712056.44","435040.16"
"246","K6","2","2","11","1173029.8","692103.06","712305.4","434312.34"
"246","K6","2","2","12","1180300.9","690673.8","712465.1","434671.3"
"246","K6","2","2","13","1191971.0","690228.56","713318.56","436454.72"
"246","K6","2","2","14","1213586.6","688860.2","714610.3","436652.94"
"246","K6","2","2","15","1246433.8","685706.2","714809.8","436556.78"
"246","K6","2","2","16","1295324.0","683628.0","715182.3","436839.34"
"246","K6","2","2","17","1354967.1","679585.2","717306.5","437546.78"
"246","K6","2","2","18","1421639.1","674880.2","718259.94","440844.16"
"246","K6","2","2","19","1491776.8","670203.4","719530.6","442800.75"
"246","K6","2","2","20","1560191.4","666048.75","720694.2","443727.25"
"246","K6","2","2","21","1623194.4","661798.8","722140.9","444723.12"
"246","K6","2","2","22","1679545.6","659092.56","725211.25","444851.1"
"246","K6","2","2","23","1727982.4","653669.6","730436.1","445818.62"
"246","K6","2","2","24","1769730.5","651051.06","739140.8","447416.53"
"246","K6","2","2","25","1799715.6","649879.4","754157.56","447483.28"
"246","K6","2","2","26","1820336.2","647683.25","779719.5","447787.53"
"246","K6","2","2","27","1837027.9","646704.75","825316.5","449065.06"
"246","K6","2","2","28","1849266.0","645719.94","905433.9","448356.62"
"246","K6","2","2","29","1859380.8","644566.7","1032061.25","448004.5"
"246","K6","2","2","30","1867178.4","643618.0","1214951.1","448771.88"
"246","K6","2","2","31","1874809.6","641824.06","1450846.9","449332.7"
"246","K6","2","2","32","1882286.1","640806.44","1729951.6","450781.1"
"246","K6","2","2","33","1887491.1","639177.25","2033379.2","451152.62"
"246","K6","2","2","34","1894290.9","638496.94","2345010.8","450456.22"
"246","K6","2","2","35","1900222.9","637935.3","2653119.0","450098.75"
"246","K6","2","2","36","1905114.5","637390.5","2950011.8","450501.22"
"246","K6","2","2","37","1910498.0","636187.3","3239220.8","450706.75"
"246","K6","2","2","38","1918032.2","635235.6","3503020.0","452166.16"
"246","K6","2","2","39","1924839.8","634041.0","3730178.2","452420.12"
"246","K6","2","2","40","1932594.6","633768.7","3888775.8","453196.38"
"247","K7","2","2","1","1121393.4","664652.56","657593.94","416117.12"
"247","K7","2","2","2","1121483.8","664401.8","657715.2","416095.9"
"247","K7","2","2","3","1122711.0","665081.25","659423.4","416476.9"
"247","K7","2","2","4","1124037.8","664156.56","661369.8","415833.22"
"247","K7","2","2","5","1124438.9","663152.94","661567.25","415691.72"
"247","K7","2","2","6","1124341.5","662529.5","661372.2","416208.16"
"247","K7","2","2","7","1124242.8","661379.56","661352.9","415348.6"
"247","K7","2","2","8","1123867.0","660176.9","661289.5","414407.0"
"247","K7","2","2","9","1124458.2","658659.3","661552.56","414237.97"
"247","K7","2","2","10","1127995.8","657638.94","661813.2","414289.1"
"247","K7","2","2","11","1131021.6","656954.1","663191.56","412930.97"
"247","K7","2","2","12","1137391.9","655322.94","663825.6","412665.4"
"247","K7","2","2","13","1150885.9","652609.25","664565.6","413047.25"
"247","K7","2","2","14","1176215.0","649821.8","664579.1","413050.03"
"247","K7","2","2","15","1213946.2","647977.56","664962.06","413131.4"
"247","K7","2","2","16","1265235.1","644702.6","666242.7","414017.5"
"247","K7","2","2","17","1326644.9","640013.9","667431.1","415571.84"
"247","K7","2","2","18","1394040.6","636473.7","667936.1","417030.2"
"247","K7","2","2","19","1460859.4","632322.7","669752.7","417418.3"
"247","K7","2","2","20","1526214.6","626463.1","671014.94","418617.38"
"247","K7","2","2","21","1585713.8","620738.1","672755.3","419892.94"
"247","K7","2","2","22","1635909.8","618055.8","675699.7","421460.6"
"247","K7","2","2","23","1677635.4","615394.44","681676.6","422412.0"
"247","K7","2","2","24","1711377.8","613391.44","690528.9","422065.62"
"247","K7","2","2","25","1735600.6","611430.5","707451.25","421743.84"
"247","K7","2","2","26","1751565.6","610057.44","737310.3","421821.78"
"247","K7","2","2","27","1764293.8","609178.0","789024.94","421898.12"
"247","K7","2","2","28","1773693.2","607680.56","876683.5","422972.44"
"247","K7","2","2","29","1781671.0","607093.94","1014329.5","423345.03"
"247","K7","2","2","30","1789974.5","607029.94","1206695.8","423608.44"
"247","K7","2","2","31","1795995.8","606018.44","1448847.4","423526.38"
"247","K7","2","2","32","1803027.0","603636.4","1725074.1","423573.47"
"247","K7","2","2","33","1808530.8","602877.75","2020092.8","424847.47"
"247","K7","2","2","34","1814248.8","602695.7","2318892.0","424912.88"
"247","K7","2","2","35","1819822.5","601883.44","2614488.0","424410.06"
"247","K7","2","2","36","1825283.9","600836.75","2896963.8","424158.62"
"247","K7","2","2","37","1830547.0","598949.2","3163939.8","424741.53"
"247","K7","2","2","38","1839265.9","597932.0","3390925.2","425320.25"
"247","K7","2","2","39","1846371.2","596090.8","3563403.0","425402.66"
"247","K7","2","2","40","1855687.2","595641.5","3673154.5","426303.1"
"248","K8","2","2","1","1284652.5","764704.44","760210.06","471069.66"
"248","K8","2","2","2","1275644.1","757886.3","753334.2","467123.53"
"248","K8","2","2","3","1245990.4","736037.7","732084.9","454142.22"
"248","K8","2","2","4","1223099.4","718769.56","715752.4","445451.0"
"248","K8","2","2","5","1208118.6","708115.9","705360.9","440341.22"
"248","K8","2","2","6","1200715.0","702642.56","701115.94","436430.03"
"248","K8","2","2","7","1196960.6","700296.6","699080.06","433508.44"
"248","K8","2","2","8","1196005.8","697600.06","697541.5","432738.47"
"248","K8","2","2","9","1195190.5","695084.75","695931.25","432537.4"
"248","K8","2","2","10","1195163.1","693293.7","695967.06","432289.28"
"248","K8","2","2","11","1197229.4","691131.06","697540.8","431972.9"
"248","K8","2","2","12","1204989.6","689690.1","698195.5","431228.34"
"248","K8","2","2","13","1218851.6","687975.3","698946.7","431133.75"
"248","K8","2","2","14","1244602.5","685998.4","699148.25","431527.03"
"248","K8","2","2","15","1284024.4","683463.5","698629.94","431959.4"
"248","K8","2","2","16","1338090.2","680931.56","698423.4","432920.03"
"248","K8","2","2","17","1400805.2","677692.6","698992.44","434313.22"
"248","K8","2","2","18","1467933.1","672642.5","700681.94","436019.75"
"248","K8","2","2","19","1537393.0","667566.5","702179.44","437323.44"
"248","K8","2","2","20","1602660.2","662160.5","703532.3","437783.84"
"248","K8","2","2","21","1662112.9","657290.56","704391.8","439347.2"
"248","K8","2","2","22","1713152.9","653953.94","707330.25","439504.03"
"248","K8","2","2","23","1753957.0","649994.06","712627.8","439454.88"
"248","K8","2","2","24","1784930.2","646381.44","721327.94","440117.5"
"248","K8","2","2","25","1806808.1","642836.4","735687.4","439292.6"
"248","K8","2","2","26","1822607.6","640016.7","763547.5","438727.94"
"248","K8","2","2","27","1831502.4","637940.5","814007.44","438288.06"
"248","K8","2","2","28","1838795.5","636166.75","900538.3","438005.97"
"248","K8","2","2","29","1845854.4","633797.56","1036778.25","438066.06"
"248","K8","2","2","30","1852900.1","632804.1","1235576.4","437886.34"
"248","K8","2","2","31","1858697.4","631861.94","1483298.9","436555.66"
"248","K8","2","2","32","1865257.1","631413.0","1767848.1","436100.9"
"248","K8","2","2","33","1868052.5","630908.94","2073567.2","436386.97"
"248","K8","2","2","34","1871462.2","628656.4","2383010.2","436881.53"
"248","K8","2","2","35","1877104.0","626885.44","2689375.8","437127.9"
"248","K8","2","2","36","1882224.9","626104.1","2983041.8","437108.3"
"248","K8","2","2","37","1888824.9","624535.56","3253180.0","437755.94"
"248","K8","2","2","38","1896920.5","622800.44","3474934.0","438440.1"
"248","K8","2","2","39","1905565.0","622030.5","3632121.8","438388.9"
"248","K8","2","2","40","1912221.1","621918.94","3731628.8","438445.75"
"249","K9","2","2","1","1198671.2","728287.06","699457.0","450529.34"
"249","K9","2","2","2","1194239.1","724326.56","695659.6","448556.97"
"249","K9","2","2","3","1187747.6","718623.4","691002.7","445629.1"
"249","K9","2","2","4","1183175.4","714290.6","689264.3","442670.88"
"249","K9","2","2","5","1179327.5","712216.1","687861.3","440210.9"
"249","K9","2","2","6","1175682.9","709281.3","684956.2","438131.38"
"249","K9","2","2","7","1172796.6","705708.94","683117.0","436905.84"
"249","K9","2","2","8","1170503.5","703194.6","680965.75","434843.62"
"249","K9","2","2","9","1169623.2","699792.25","680136.25","433853.4"
"249","K9","2","2","10","1168326.1","697305.9","679078.06","432323.72"
"249","K9","2","2","11","1169404.9","695446.5","678240.56","431789.72"
"249","K9","2","2","12","1177001.5","693462.56","678356.25","431360.0"
"249","K9","2","2","13","1189592.1","692325.75","679696.5","431439.75"
"249","K9","2","2","14","1210972.1","691350.0","681119.06","432203.8"
"249","K9","2","2","15","1246618.0","689590.9","682225.75","432443.16"
"249","K9","2","2","16","1293922.2","686840.5","683498.25","432601.4"
"249","K9","2","2","17","1356178.8","683983.94","685763.2","433752.38"
"249","K9","2","2","18","1425147.2","680625.0","687075.44","435266.8"
"249","K9","2","2","19","1497690.6","675958.9","687960.44","436751.22"
"249","K9","2","2","20","1569210.1","670933.25","690075.7","438170.1"
"249","K9","2","2","21","1636274.4","666893.44","692396.7","440637.75"
"249","K9","2","2","22","1694726.0","663118.9","695982.0","440914.4"
"249","K9","2","2","23","1745504.6","659341.2","701706.6","440865.62"
"249","K9","2","2","24","1786321.2","657725.8","710258.44","441757.72"
"249","K9","2","2","25","1816151.2","655780.9","723966.6","441996.06"
"249","K9","2","2","26","1838667.1","652998.5","749397.7","441924.12"
"249","K9","2","2","27","1856135.9","652026.2","794602.2","442333.88"
"249","K9","2","2","28","1869455.5","651349.25","873328.4","442331.53"
"249","K9","2","2","29","1879698.5","649995.0","999780.6","442861.06"
"249","K9","2","2","30","1891187.6","649326.25","1184093.5","443119.38"
"249","K9","2","2","31","1899032.0","648846.7","1424968.2","443317.53"
"249","K9","2","2","32","1905749.1","648119.9","1705900.8","443290.25"
"249","K9","2","2","33","1911853.8","647371.75","2010917.2","443825.16"
"249","K9","2","2","34","1919196.6","645930.4","2325649.2","443439.6"
"249","K9","2","2","35","1927518.1","644285.25","2638609.2","443241.66"
"249","K9","2","2","36","1931873.9","643732.06","2946136.0","444153.38"
"249","K9","2","2","37","1937990.4","643060.44","3227962.0","444844.84"
"249","K9","2","2","38","1946924.4","640954.1","3460316.2","444856.47"
"249","K9","2","2","39","1958591.0","639594.0","3627672.0","444499.62"
"249","K9","2","2","40","1967455.9","639367.7","3737051.5","444252.56"
"250","K10","2","2","1","1300399.8","800618.2","778154.1","489161.84"
"250","K10","2","2","2","1296054.9","796184.56","773347.0","485975.38"
"250","K10","2","2","3","1278188.9","780694.94","758386.94","477372.06"
"250","K10","2","2","4","1256589.1","767387.1","745203.94","469803.84"
"250","K10","2","2","5","1242937.0","757416.4","737376.75","464407.47"
"250","K10","2","2","6","1238222.8","752863.9","733951.6","460943.25"
"250","K10","2","2","7","1237612.4","750929.8","733315.44","459388.94"
"250","K10","2","2","8","1237728.1","748723.9","733500.0","459339.1"
"250","K10","2","2","9","1238062.2","747439.0","733712.6","460253.22"
"250","K10","2","2","10","1238711.4","746468.8","733780.75","459356.6"
"250","K10","2","2","11","1242375.8","744414.0","734088.06","458915.6"
"250","K10","2","2","12","1249573.2","740666.4","732797.7","458458.9"
"250","K10","2","2","13","1261692.6","737839.0","731865.7","457211.06"
"250","K10","2","2","14","1283063.2","735354.44","730570.0","456922.88"
"250","K10","2","2","15","1319545.9","731274.9","730421.6","457006.78"
"250","K10","2","2","16","1371801.9","727352.7","731122.75","457107.1"
"250","K10","2","2","17","1434439.8","724263.4","731633.0","457243.97"
"250","K10","2","2","18","1503614.5","719403.9","732551.8","458366.25"
"250","K10","2","2","19","1575272.0","715897.94","734759.9","460636.06"
"250","K10","2","2","20","1644889.5","711438.5","736138.06","461422.25"
"250","K10","2","2","21","1708283.0","705968.44","738886.44","462911.4"
"250","K10","2","2","22","1765922.0","702289.5","740959.3","464285.7"
"250","K10","2","2","23","1815628.4","698649.9","747383.75","464390.97"
"250","K10","2","2","24","1855070.9","696149.8","757018.0","464615.22"
"250","K10","2","2","25","1884833.0","693385.8","773825.4","464994.47"
"250","K10","2","2","26","1905321.0","692248.3","806057.1","465406.44"
"250","K10","2","2","27","1920149.8","691105.9","861581.3","465159.5"
"250","K10","2","2","28","1932858.2","689771.7","953605.25","464426.12"
"250","K10","2","2","29","1942868.0","688142.44","1099267.9","464320.03"
"250","K10","2","2","30","1949859.9","687334.7","1307483.9","465316.2"
"250","K10","2","2","31","1956837.9","686419.4","1566137.4","465183.78"
"250","K10","2","2","32","1963320.6","685846.7","1862083.1","464410.38"
"250","K10","2","2","33","1971042.8","685223.0","2179977.8","464374.66"
"250","K10","2","2","34","1979106.0","684736.5","2502688.2","465675.6"
"250","K10","2","2","35","1985372.2","684122.2","2818941.5","465701.06"
"250","K10","2","2","36","1990821.1","683173.6","3117996.0","465472.7"
"250","K10","2","2","37","1996964.2","680180.25","3367681.2","465974.53"
"250","K10","2","2","38","2008300.9","677521.3","3545769.5","466907.22"
"250","K10","2","2","39","2020780.1","676885.1","3672717.0","466790.16"
"250","K10","2","2","40","2030257.4","676848.9","3759097.8","466453.72"
"251","K11","2","2","1","1239848.8","749226.5","713582.8","462429.06"
"251","K11","2","2","2","1238969.0","748050.25","713081.9","462343.12"
"251","K11","2","2","3","1238853.0","746688.06","712008.8","462297.1"
"251","K11","2","2","4","1240173.2","745827.1","711984.7","461927.0"
"251","K11","2","2","5","1240581.2","745038.1","712806.1","461011.0"
"251","K11","2","2","6","1240194.6","744794.94","713543.94","460749.7"
"251","K11","2","2","7","1240045.5","744014.6","715204.8","460837.94"
"251","K11","2","2","8","1240918.0","743154.7","715856.1","459962.22"
"251","K11","2","2","9","1243880.2","742103.8","715699.8","459432.88"
"251","K11","2","2","10","1245645.8","741094.1","715954.4","459002.44"
"251","K11","2","2","11","1248432.8","739802.3","717807.8","458248.94"
"251","K11","2","2","12","1254433.9","737213.56","718276.8","458094.3"
"251","K11","2","2","13","1269850.9","734748.1","718126.4","458210.38"
"251","K11","2","2","14","1295437.4","733403.1","718567.8","457998.66"
"251","K11","2","2","15","1335810.0","731611.0","719905.8","458151.1"
"251","K11","2","2","16","1389761.1","728757.25","720753.8","459012.0"
"251","K11","2","2","17","1455990.0","725649.25","722150.9","459678.66"
"251","K11","2","2","18","1528165.2","721105.25","723330.44","462205.4"
"251","K11","2","2","19","1602036.9","717044.56","725022.4","464195.44"
"251","K11","2","2","20","1673587.0","712021.4","726971.6","464880.97"
"251","K11","2","2","21","1741645.1","707247.75","729334.9","466698.8"
"251","K11","2","2","22","1799671.2","704358.44","732569.25","467476.88"
"251","K11","2","2","23","1848629.5","701345.3","738374.1","467583.9"
"251","K11","2","2","24","1888959.5","698709.7","747152.94","468307.03"
"251","K11","2","2","25","1919901.8","696709.5","760907.56","467377.1"
"251","K11","2","2","26","1940931.2","694611.8","787585.06","467073.28"
"251","K11","2","2","27","1958522.8","693109.4","834439.8","468132.3"
"251","K11","2","2","28","1972318.8","692553.8","915591.94","469378.1"
"251","K11","2","2","29","1981329.2","692225.6","1047079.75","470455.4"
"251","K11","2","2","30","1989549.6","691041.7","1236193.2","470506.56"
"251","K11","2","2","31","1997476.4","690070.9","1483403.1","469299.8"
"251","K11","2","2","32","2004343.5","688262.75","1773675.2","468986.22"
"251","K11","2","2","33","2014754.6","687661.9","2089429.6","469866.78"
"251","K11","2","2","34","2022076.8","687784.06","2413604.8","469746.47"
"251","K11","2","2","35","2027313.8","687508.25","2734626.5","469564.47"
"251","K11","2","2","36","2033989.2","686149.5","3043066.0","470154.8"
"251","K11","2","2","37","2041739.6","683678.44","3326089.2","470301.4"
"251","K11","2","2","38","2051230.9","682128.7","3549437.5","471027.53"
"251","K11","2","2","39","2061505.6","680100.56","3707969.8","471322.7"
"251","K11","2","2","40","2074430.5","679630.3","3804728.0","472848.62"
"252","K12","2","2","1","1281504.2","784742.7","754762.2","483454.2"
"252","K12","2","2","2","1271942.1","779211.1","749367.9","479871.8"
"252","K12","2","2","3","1254599.2","766319.44","739120.0","471898.03"
"252","K12","2","2","4","1241016.2","756042.9","730575.56","465344.72"
"252","K12","2","2","5","1232197.9","749108.44","726184.4","462537.97"
"252","K12","2","2","6","1228330.8","744655.56","724886.25","461187.47"
"252","K12","2","2","7","1227589.5","743171.56","724946.0","460321.44"
"252","K12","2","2","8","1227220.2","742760.2","725856.44","459948.0"
"252","K12","2","2","9","1227864.8","742484.8","726240.6","459368.25"
"252","K12","2","2","10","1231398.0","741502.44","726844.5","459261.94"
"252","K12","2","2","11","1235395.9","740776.1","728120.5","459393.7"
"252","K12","2","2","12","1241798.8","740825.5","728913.5","459501.88"
"252","K12","2","2","13","1253654.4","740062.25","730034.75","459910.0"
"252","K12","2","2","14","1273700.6","738827.4","730636.94","459962.62"
"252","K12","2","2","15","1303698.4","736858.8","732431.94","460082.47"
"252","K12","2","2","16","1349299.0","735253.0","733701.6","460605.16"
"252","K12","2","2","17","1405639.0","732306.0","735794.8","461945.16"
"252","K12","2","2","18","1474270.2","729382.9","736584.3","463945.94"
"252","K12","2","2","19","1547222.9","724607.7","738281.94","465173.84"
"252","K12","2","2","20","1618578.1","720417.2","739385.6","465779.75"
"252","K12","2","2","21","1685938.0","715915.75","741149.1","467660.06"
"252","K12","2","2","22","1746371.2","712694.5","744807.5","468455.7"
"252","K12","2","2","23","1800395.9","707650.9","749796.0","468469.12"
"252","K12","2","2","24","1845740.6","705121.8","757199.2","469095.97"
"252","K12","2","2","25","1879388.5","703617.6","769632.06","469375.94"
"252","K12","2","2","26","1904145.1","702955.5","793478.3","469408.78"
"252","K12","2","2","27","1923000.8","702291.06","834668.6","469407.75"
"252","K12","2","2","28","1936183.6","700668.56","906606.7","470370.3"
"252","K12","2","2","29","1946739.9","699953.3","1026881.75","470869.34"
"252","K12","2","2","30","1954872.5","699514.44","1205486.6","471539.34"
"252","K12","2","2","31","1963270.2","698543.5","1441663.4","472185.78"
"252","K12","2","2","32","1970804.9","697130.5","1728128.5","472330.12"
"252","K12","2","2","33","1978950.2","696011.2","2039950.4","472448.16"
"252","K12","2","2","34","1986827.1","694055.06","2365077.8","472177.66"
"252","K12","2","2","35","1994125.2","693439.1","2692427.2","471802.22"
"252","K12","2","2","36","1997989.9","692724.7","3008449.0","471808.56"
"252","K12","2","2","37","2004867.5","689567.0","3297561.2","472452.97"
"252","K12","2","2","38","2015246.0","688588.56","3526938.5","472815.53"
"252","K12","2","2","39","2025298.5","688076.5","3693547.0","472685.12"
"252","K12","2","2","40","2036212.1","687951.75","3799114.8","473045.84"
"253","K13","2","2","1","1235817.9","753957.5","719898.6","459780.78"
"253","K13","2","2","2","1228887.4","748828.8","715994.3","457236.28"
"253","K13","2","2","3","1216321.1","739412.7","706772.8","450853.16"
"253","K13","2","2","4","1206691.1","734211.2","701320.4","446729.25"
"253","K13","2","2","5","1203489.2","729003.06","698964.0","445758.9"
"253","K13","2","2","6","1201456.2","726507.8","697547.6","445141.72"
"253","K13","2","2","7","1200277.6","725237.06","697315.8","444553.8"
"253","K13","2","2","8","1200295.8","723877.56","697603.1","444339.1"
"253","K13","2","2","9","1201809.8","723107.75","698277.75","444171.44"
"253","K13","2","2","10","1205217.6","723430.6","699494.5","444025.56"
"253","K13","2","2","11","1209971.9","722565.9","700785.06","443768.66"
"253","K13","2","2","12","1219955.1","721617.44","701654.75","443909.72"
"253","K13","2","2","13","1234168.0","721158.25","702281.6","444711.84"
"253","K13","2","2","14","1258219.9","720325.7","704007.94","444903.9"
"253","K13","2","2","15","1296226.5","717895.75","704621.9","445098.7"
"253","K13","2","2","16","1346067.5","713146.2","702939.75","444682.75"
"253","K13","2","2","17","1404148.1","707530.2","701314.1","444130.84"
"253","K13","2","2","18","1468212.0","699746.5","699600.0","443975.78"
"253","K13","2","2","19","1536239.6","693043.06","698407.0","443950.6"
"253","K13","2","2","20","1600952.2","687269.1","698808.9","444142.75"
"253","K13","2","2","21","1661084.5","682804.94","702650.5","445154.75"
"253","K13","2","2","22","1714517.8","678720.25","709513.9","445771.06"
"253","K13","2","2","23","1762629.2","675137.8","721076.06","445991.5"
"253","K13","2","2","24","1801343.0","672991.6","739900.8","445987.56"
"253","K13","2","2","25","1829642.2","671957.5","772192.4","445950.9"
"253","K13","2","2","26","1847429.4","670355.3","829966.75","446330.75"
"253","K13","2","2","27","1861059.1","668963.56","927681.7","447515.7"
"253","K13","2","2","28","1874988.2","667242.94","1077606.9","447832.34"
"253","K13","2","2","29","1884818.9","666333.25","1285183.6","447592.97"
"253","K13","2","2","30","1892848.2","665146.0","1543577.8","447395.38"
"253","K13","2","2","31","1900835.8","664552.9","1833288.6","447693.8"
"253","K13","2","2","32","1908173.8","664123.9","2142673.0","448727.4"
"253","K13","2","2","33","1914932.5","663423.44","2453181.8","448739.78"
"253","K13","2","2","34","1922004.6","661545.25","2764906.8","448406.1"
"253","K13","2","2","35","1928766.8","659980.0","3059259.8","448324.84"
