# File Name: /Volumes/USB DISK/qPCR/Exp9_4.2.2024_u4cs_20240402_122421.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-04-02 12:24:47 PM EDT
# Run End Data/Time: 2024-04-02 01:57:50 PM EDT
# Run Duration: 93 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-02 04:54:27 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-02 04:55:30 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","16","GAPDH","0.7295709848403931","0.027048999057227397","pTRIP Luciferase 1","FALSE"
"2","A2","17","GAPDH","0.7643539905548096","0.05828907342501737","pTRIP Luciferase 1","FALSE"
"2","A2","18","GAPDH","0.8191794753074646","0.10957162683104575","pTRIP Luciferase 1","FALSE"
"2","A2","19","GAPDH","0.9008610844612122","0.1877103046381668","pTRIP Luciferase 1","FALSE"
"2","A2","20","GAPDH","0.9990979433059692","0.28240423213629734","pTRIP Luciferase 1","FALSE"
"2","A2","21","GAPDH","1.093926191329956","0.3736895488136576","pTRIP Luciferase 1","FALSE"
"2","A2","22","GAPDH","1.1840838193893433","0.4603042455264183","pTRIP Luciferase 1","FALSE"
"2","A2","23","GAPDH","1.2665958404541016","0.53927333524455","pTRIP Luciferase 1","FALSE"
"2","A2","24","GAPDH","1.3485816717147827","0.6177162351586046","pTRIP Luciferase 1","FALSE"
"2","A2","25","GAPDH","1.4154407978057861","0.6810324299029814","pTRIP Luciferase 1","FALSE"
"2","A2","26","GAPDH","1.4774141311645508","0.7394628319151195","pTRIP Luciferase 1","FALSE"
"2","A2","27","GAPDH","1.5384843349456787","0.7969901043496209","pTRIP Luciferase 1","FALSE"
"2","A2","28","GAPDH","1.5949290990829468","0.8498919371402625","pTRIP Luciferase 1","FALSE"
"2","A2","29","GAPDH","1.6520854234695435","0.9035053301802326","pTRIP Luciferase 1","FALSE"
"2","A2","30","GAPDH","1.6974687576293945","0.945345732993457","pTRIP Luciferase 1","FALSE"
"2","A2","31","GAPDH","1.7417820692062378","0.9861161132236738","pTRIP Luciferase 1","FALSE"
"2","A2","32","GAPDH","1.775323748588562","1.0161148612593716","pTRIP Luciferase 1","FALSE"
"2","A2","33","GAPDH","1.809259295463562","1.0465074767877451","pTRIP Luciferase 1","FALSE"
"2","A2","34","GAPDH","1.8437259197235107","1.0774311697010672","pTRIP Luciferase 1","FALSE"
"2","A2","35","GAPDH","1.8712555170059204","1.1014178356368503","pTRIP Luciferase 1","FALSE"
"2","A2","36","GAPDH","1.9023200273513794","1.1289394146356828","pTRIP Luciferase 1","FALSE"
"2","A2","37","GAPDH","1.9275873899459839","1.1506638458836607","pTRIP Luciferase 1","FALSE"
"2","A2","38","GAPDH","1.9504941701889038","1.170027694779954","pTRIP Luciferase 1","FALSE"
"2","A2","39","GAPDH","1.9691314697265625","1.1851220629709862","pTRIP Luciferase 1","FALSE"
"2","A2","40","GAPDH","1.9805024862289429","1.1929501481267402","pTRIP Luciferase 1","FALSE"
"2","A2","1","JAK1","1.295159935951233","0.0058576554963082565","pTRIP Luciferase 1","FALSE"
"2","A2","2","JAK1","1.2966352701187134","0.0022444168726604378","pTRIP Luciferase 1","FALSE"
"2","A2","3","JAK1","1.3015937805175781","0.0021143544803966744","pTRIP Luciferase 1","FALSE"
"2","A2","4","JAK1","1.3030272722244263","-0.0015407266038836905","pTRIP Luciferase 1","FALSE"
"2","A2","5","JAK1","1.3065789937973022","-0.0030775778221362234","pTRIP Luciferase 1","FALSE"
"2","A2","6","JAK1","1.3140076398849487","-7.375045256180265E-4","pTRIP Luciferase 1","FALSE"
"2","A2","7","JAK1","1.320664644241333","8.309270396377414E-4","pTRIP Luciferase 1","FALSE"
"2","A2","8","JAK1","1.3282032012939453","0.0032809113011215366","pTRIP Luciferase 1","FALSE"
"2","A2","9","JAK1","1.33138906955719","0.001378206773237656","pTRIP Luciferase 1","FALSE"
"2","A2","10","JAK1","1.333264708518982","-0.0018347270560986392","pTRIP Luciferase 1","FALSE"
"2","A2","11","JAK1","1.3417092561721802","0.0015212478059710936","pTRIP Luciferase 1","FALSE"
"2","A2","12","JAK1","1.3433414697647095","-0.001935111392628119","pTRIP Luciferase 1","FALSE"
"2","A2","13","JAK1","1.3557238578796387","0.005358703931172793","pTRIP Luciferase 1","FALSE"
"2","A2","14","JAK1","1.36572265625","0.010268929510405611","pTRIP Luciferase 1","FALSE"
"2","A2","15","JAK1","1.3805274963378906","0.019985196807167725","pTRIP Luciferase 1","FALSE"
"2","A2","16","JAK1","1.4228333234786987","0.05720245115684732","pTRIP Luciferase 1","FALSE"
"2","A2","17","JAK1","1.49730384349823","0.1265843983852503","pTRIP Luciferase 1","FALSE"
"2","A2","18","JAK1","1.6328604221343994","0.2570524042302912","pTRIP Luciferase 1","FALSE"
"2","A2","19","JAK1","1.8720299005508423","0.49113330985560555","pTRIP Luciferase 1","FALSE"
"2","A2","20","JAK1","2.256549596786499","0.870564433300134","pTRIP Luciferase 1","FALSE"
"2","A2","21","JAK1","2.769202947616577","1.3781292113390837","pTRIP Luciferase 1","FALSE"
"2","A2","22","JAK1","3.3977749347686768","2.0016126257000546","pTRIP Luciferase 1","FALSE"
"2","A2","23","JAK1","4.0668253898620605","2.66557450800231","pTRIP Luciferase 1","FALSE"
"2","A2","24","JAK1","4.748121738433838","3.3417822837829587","pTRIP Luciferase 1","FALSE"
"2","A2","25","JAK1","5.402000904083252","3.9905728766412447","pTRIP Luciferase 1","FALSE"
"2","A2","26","JAK1","6.007669448852539","4.591152848619403","pTRIP Luciferase 1","FALSE"
"2","A2","27","JAK1","6.571739196777344","5.15013402375308","pTRIP Luciferase 1","FALSE"
"2","A2","28","JAK1","7.061548709869385","5.634854964053993","pTRIP Luciferase 1","FALSE"
"2","A2","29","JAK1","7.53204870223999","6.100266383633469","pTRIP Luciferase 1","FALSE"
"2","A2","30","JAK1","7.911123752593994","6.474252861196344","pTRIP Luciferase 1","FALSE"
"2","A2","31","JAK1","8.262629508972168","6.82067004478339","pTRIP Luciferase 1","FALSE"
"2","A2","32","JAK1","8.533409118652344","7.086361081672438","pTRIP Luciferase 1","FALSE"
"2","A2","33","JAK1","8.771781921386719","7.319645311615684","pTRIP Luciferase 1","FALSE"
"2","A2","34","JAK1","8.984838485717773","7.5276133031556105","pTRIP Luciferase 1","FALSE"
"2","A2","35","JAK1","9.157615661621094","7.695301906267803","pTRIP Luciferase 1","FALSE"
"2","A2","36","JAK1","9.328651428222656","7.861249100078236","pTRIP Luciferase 1","FALSE"
"2","A2","37","JAK1","9.44554328918457","7.973052388249021","pTRIP Luciferase 1","FALSE"
"2","A2","38","JAK1","9.543597221374512","8.066017747647836","pTRIP Luciferase 1","FALSE"
"2","A2","39","JAK1","9.611995697021484","8.12932765050368","pTRIP Luciferase 1","FALSE"
"2","A2","40","JAK1","9.635986328125","8.148229708816066","pTRIP Luciferase 1","FALSE"
"3","A3","1","GAPDH","0.648895263671875","0.0018356593199821414","pTRIP Luciferase 1","FALSE"
"3","A3","2","GAPDH","0.649318277835846","5.365727525768471E-4","pTRIP Luciferase 1","FALSE"
"3","A3","3","GAPDH","0.6526898741722107","0.0021860683575654627","pTRIP Luciferase 1","FALSE"
"3","A3","4","GAPDH","0.6510545015335083","-0.0011714050125130604","pTRIP Luciferase 1","FALSE"
"3","A3","5","GAPDH","0.6527464985847473","-0.0012015086926502883","pTRIP Luciferase 1","FALSE"
"3","A3","6","GAPDH","0.6570139527320862","0.0013438447233124484","pTRIP Luciferase 1","FALSE"
"3","A3","7","GAPDH","0.6582602262496948","8.680175095449605E-4","pTRIP Luciferase 1","FALSE"
"3","A3","8","GAPDH","0.6583901643753052","-7.241450962209295E-4","pTRIP Luciferase 1","FALSE"
"3","A3","9","GAPDH","0.6613149642944336","4.7855409153135797E-4","pTRIP Luciferase 1","FALSE"
"3","A3","10","GAPDH","0.6609640717506409","-0.0015944391836374971","pTRIP Luciferase 1","FALSE"
"3","A3","11","GAPDH","0.6620118021965027","-0.0022688094691519223","pTRIP Luciferase 1","FALSE"
"3","A3","12","GAPDH","0.6643599271774292","-0.0016427852196015391","pTRIP Luciferase 1","FALSE"
"3","A3","13","GAPDH","0.6678006649017334","7.585177332652959E-5","pTRIP Luciferase 1","FALSE"
"3","A3","14","GAPDH","0.6730976700782776","0.0036507562184944775","pTRIP Luciferase 1","FALSE"
"3","A3","15","GAPDH","0.6793785095214844","0.008209494930325134","pTRIP Luciferase 1","FALSE"
"3","A3","16","GAPDH","0.6939943432807922","0.021103227958256865","pTRIP Luciferase 1","FALSE"
"3","A3","17","GAPDH","0.7198530435562134","0.045239827502301766","pTRIP Luciferase 1","FALSE"
"3","A3","18","GAPDH","0.7598405480384827","0.08350523125319492","pTRIP Luciferase 1","FALSE"
"3","A3","19","GAPDH","0.8194710612297058","0.14141364371304194","pTRIP Luciferase 1","FALSE"
