gene_id,logFC,pvalue,fdr,significant,comparison
MYL6,7.989567152222967,3.8219530518228227e-29,4.062821026377701e-28,TRUE,mild_vs_severe
AGO1,6.016392256356193,3.444070249865866e-26,1.3546931102936365e-25,TRUE,mild_vs_severe
CLSPN,6.090329500192167,1.7633496092843669e-13,2.0497568018498975e-13,TRUE,mild_vs_severe
RFFL,5.395368880344393,3.3906146824882633e-22,6.690044710093572e-22,TRUE,mild_vs_severe
UNC13D,2.960248241558759,1.7930545117816745e-12,2.033295932713545e-12,TRUE,mild_vs_severe
MFSD11,4.588114196565134,2.883021804991736e-26,1.1581477247529786e-25,TRUE,mild_vs_severe
DPYSL2,5.980873235590902,1.7510109701434724e-24,4.813871308493284e-24,TRUE,mild_vs_severe
TGFB2,1.7839816814150817,2.083589436052465e-4,2.1172271276872654e-4,TRUE,mild_vs_severe
GPATCH2,4.595708378543551,9.114960185601021e-22,1.708554997799414e-21,TRUE,mild_vs_severe
NUP50,7.108489583441719,2.6341311535970112e-27,1.4251770877027482e-26,TRUE,mild_vs_severe
CDC45,5.370711597821471,2.885662403181226e-19,4.3142438654387147e-19,TRUE,mild_vs_severe
COMT,6.785451223922739,1.0047087024703436e-28,8.939963819079494e-28,TRUE,mild_vs_severe
ECHDC1,5.586690651571016,9.179952646582315e-26,3.283968103514146e-25,TRUE,mild_vs_severe
LRRFIP2,5.464114071394048,3.4095167518573265e-27,1.7751158395934595e-26,TRUE,mild_vs_severe
SEC22C,5.984668304553361,1.0304484057185941e-30,2.3238709238347256e-29,TRUE,mild_vs_severe
XYLB,2.9937680039499206,1.773722564848446e-10,1.9341614072237224e-10,TRUE,mild_vs_severe
HDAC6,4.601400362380564,2.3962906308104718e-20,3.925111581134424e-20,TRUE,mild_vs_severe
GABRP,5.960422026791633,5.340366333910574e-17,7.007399713324177e-17,TRUE,mild_vs_severe
CDC6,5.67971222454624,2.627914431249154e-19,3.942201289928328e-19,TRUE,mild_vs_severe
UPRT,3.0772817589678834,3.990806667933114e-16,5.050910883883173e-16,TRUE,mild_vs_severe
CDC23,5.652201311561758,3.591186768946444e-26,1.4090223940233113e-25,TRUE,mild_vs_severe
AAAS,6.475612108510885,1.986401564995268e-24,5.4112474523413236e-24,TRUE,mild_vs_severe
CBX5,7.427135041190156,6.369797340752511e-29,6.182736452163448e-28,TRUE,mild_vs_severe
SUCO,5.909993758077405,2.6080607542631125e-26,1.05799859430911e-25,TRUE,mild_vs_severe
MSH2,5.994961184966561,3.2639677096569804e-24,8.54505031518998e-24,TRUE,mild_vs_severe
MAP3K1,3.7193641165414753,4.347011992400975e-17,5.729106944800889e-17,TRUE,mild_vs_severe
DHPS,6.692244409864181,9.617405382860606e-26,3.4256201234262693e-25,TRUE,mild_vs_severe
HOOK2,4.9644237741821895,1.6389382342307759e-15,2.0235455650594516e-15,TRUE,mild_vs_severe
ARCN1,7.801857163535531,1.1191332520480067e-21,2.0785393013266208e-21,TRUE,mild_vs_severe
EPB41L4B,2.862601551799486,1.361517693898048e-19,2.091508041275113e-19,TRUE,mild_vs_severe
TMEM38B,4.979892151056274,6.333549896376732e-25,1.902610480049468e-24,TRUE,mild_vs_severe
PSMD5,4.068092190768818,4.60159984592591e-18,6.37074931204306e-18,TRUE,mild_vs_severe
NUP188,7.16374992571901,9.889675829745153e-23,2.0771098217056953e-22,TRUE,mild_vs_severe
CRAT,6.02131822546004,4.52538070085714e-24,1.1603565137553718e-23,TRUE,mild_vs_severe
NANS,6.1690140043674955,5.905711248895053e-26,2.1981450614857123e-25,TRUE,mild_vs_severe
TBC1D2,4.994855420436161,9.08380584872045e-16,1.1337219176043401e-15,TRUE,mild_vs_severe
WHRN,4.163468130117447,2.7773279333591964e-21,4.953626361676753e-21,TRUE,mild_vs_severe
CWF19L1,4.540691905738637,3.6877344202138295e-23,8.18819456578856e-23,TRUE,mild_vs_severe
SEMA4G,4.852756066297964,5.252971646082923e-23,1.146355618896089e-22,TRUE,mild_vs_severe
BTAF1,6.008841428990092,8.881947410244082e-18,1.2115798914008096e-17,TRUE,mild_vs_severe
IKZF5,4.648603970888158,1.4255167525744503e-20,2.377319041143195e-20,TRUE,mild_vs_severe
SORBS1,1.8219726449878015,2.5963585780357435e-7,2.711299385218223e-7,TRUE,mild_vs_severe
IL11,8.357297597952071,3.237850363038637e-23,7.2403613484628e-23,TRUE,mild_vs_severe
WAC,7.137708290816245,4.4314148178496775e-31,1.270870259152621e-29,TRUE,mild_vs_severe
CREM,5.201874681949402,6.796887464606976e-27,3.2539622573752936e-26,TRUE,mild_vs_severe
NUBP2,6.261008342996433,3.179659538603108e-28,2.3501575044594913e-27,TRUE,mild_vs_severe
HIVEP1,4.505987309258414,1.1541355415762256e-18,1.6561443414578932e-18,TRUE,mild_vs_severe
FKBP5,6.387486867498154,9.919045920529728e-32,4.527552296321184e-30,TRUE,mild_vs_severe
SRPK1,7.090360618650315,1.2639854176076945e-29,1.702252433465137e-28,TRUE,mild_vs_severe
BRPF3,6.062828472876814,2.617564192023882e-22,5.225079314373828e-22,TRUE,mild_vs_severe
MRPS18A,5.39949137809358,1.337355671688275e-26,5.890768500081061e-26,TRUE,mild_vs_severe
TMEM14A,4.974975562926674,1.1446944699558104e-19,1.767742919189248e-19,TRUE,mild_vs_severe
EFHC1,4.452923903671832,2.551812579837469e-22,5.098935111491444e-22,TRUE,mild_vs_severe
HSP90AB1,11.22750518057064,6.835638663469303e-34,2.0565117370853722e-31,TRUE,mild_vs_severe
CDC5L,6.259279388453894,1.0277038230241047e-30,2.3233100225983493e-29,TRUE,mild_vs_severe
ITPR3,9.353835018920785,2.1241408377463057e-23,4.8813605454665774e-23,TRUE,mild_vs_severe
ZNF184,3.073743449281354,1.2626809854672877e-13,1.4736412516056694e-13,TRUE,mild_vs_severe
DSP,6.39496266818927,3.602766920820634e-29,3.867638205214898e-28,TRUE,mild_vs_severe
SIRT1,5.022606372313779,1.7436762086544742e-26,7.428793651335539e-26,TRUE,mild_vs_severe
HNRNPH3,7.980366752099257,1.7939268072059507e-30,3.5578060841419515e-29,TRUE,mild_vs_severe
IFT74,3.6584085693474613,3.661741248771209e-18,5.1002519909218365e-18,TRUE,mild_vs_severe
JAK2,3.9120734675609268,2.33725241037035e-16,2.98592047597682e-16,TRUE,mild_vs_severe
ABL1,7.9510779861735985,3.677252138325834e-33,6.021719229223269e-31,TRUE,mild_vs_severe
ACOT7,7.251142955674098,5.966249521058742e-30,9.479601053920365e-29,TRUE,mild_vs_severe
SH3GLB1,6.307009106264509,2.1390404849919277e-23,4.9108821578073456e-23,TRUE,mild_vs_severe
CDC7,5.001081973872807,4.281175154722582e-19,6.328115584107912e-19,TRUE,mild_vs_severe
SYDE2,3.3300194431093724,1.520162110446963e-19,2.3238679124166216e-19,TRUE,mild_vs_severe
PCSK5,3.9507900169878525,5.234075354597023e-13,6.011746750444275e-13,TRUE,mild_vs_severe
SCD,10.635254843886958,1.545140612272678e-27,9.018221855621746e-27,TRUE,mild_vs_severe
TMED1,5.776085631027936,5.221232214262763e-21,9.077004804530946e-21,TRUE,mild_vs_severe
ERMP1,6.230182417882515,6.768346087242317e-23,1.4555412849726826e-22,TRUE,mild_vs_severe
RAB18,5.438588251311488,8.71145622477691e-23,1.842445209043139e-22,TRUE,mild_vs_severe
NRP1,9.433012703946597,4.1580421210989867e-32,2.6539459950673023e-30,TRUE,mild_vs_severe
WASHC2A,5.909128067224608,4.981702285125563e-23,1.0892293963196578e-22,TRUE,mild_vs_severe
MAST3,4.772444840765431,1.5162124557111994e-26,6.584017704375538e-26,TRUE,mild_vs_severe
MZF1,5.287750998934255,7.910376458973388e-16,9.893347842800956e-16,TRUE,mild_vs_severe
OCEL1,4.047653484677101,3.247285334160863e-18,4.537245625800883e-18,TRUE,mild_vs_severe
MYO9B,7.098027440584616,6.23948505491447e-20,9.866190899341815e-20,TRUE,mild_vs_severe
KCNK6,3.864477997309263,7.358091250443861e-22,1.3971961458249941e-21,TRUE,mild_vs_severe
PSMD8,7.552889878197438,3.576910284162635e-29,3.8481363906927936e-28,TRUE,mild_vs_severe
FBXL19,7.499786228917525,5.288870385356286e-26,1.990232880379982e-25,TRUE,mild_vs_severe
STX1B,1.6002929275224482,1.1936369629884727e-8,1.2667232620799668e-8,TRUE,mild_vs_severe
HSD3B7,4.0896133904542635,3.908995892283453e-26,1.5182943393738494e-25,TRUE,mild_vs_severe
SETD1A,6.933004602057402,3.6018875206162395e-24,9.362089297772137e-24,TRUE,mild_vs_severe
BCL7C,4.5729061357555505,1.785145959023845e-24,4.899830278624321e-24,TRUE,mild_vs_severe
MAGEB2,7.278423411694362,1.1955820722211807e-24,3.3937730837154285e-24,TRUE,mild_vs_severe
CIRBP,7.09485661918335,1.321959846922915e-26,5.831544747086367e-26,TRUE,mild_vs_severe
ATP5F1D,6.391133236465146,1.5783052701694193e-28,1.3153277160945007e-27,TRUE,mild_vs_severe
CBARP,4.116326377977795,5.971126694913167e-21,1.0334110585306305e-20,TRUE,mild_vs_severe
PRKY,3.0938841614030363,3.6910735376705777e-7,3.845417583152055e-7,TRUE,mild_vs_severe
HNRNPM,8.684424117044394,2.743381473652643e-20,4.4703773052748275e-20,TRUE,mild_vs_severe
MARCHF2,2.763800769640283,4.966110025413051e-21,8.647307774303243e-21,TRUE,mild_vs_severe
NDUFB7,5.602808604751507,3.242847226555393e-25,1.0341655995300251e-24,TRUE,mild_vs_severe
TECR,6.781027898059694,5.541968113691014e-26,2.0737295579358833e-25,TRUE,mild_vs_severe
TIMM13,6.607304268944784,4.873368424652712e-28,3.3923523277311865e-27,TRUE,mild_vs_severe
CDC34,6.1881033737049265,4.0940046100427914e-24,1.0556317622143541e-23,TRUE,mild_vs_severe
MTAP,1.5567318141389728,1.1708507756944321e-5,1.2018028003201196e-5,TRUE,mild_vs_severe
MISP,1.118339693249747,0.00161439638268056,0.0016304844472997903,TRUE,mild_vs_severe
CEP170B,7.326322379313004,7.12022976882465e-26,2.607190073648928e-25,TRUE,mild_vs_severe
POLR2E,7.734540711495743,2.208177950963305e-30,4.2252160184912267e-29,TRUE,mild_vs_severe
POLRMT,7.473269836137143,7.555245454807115e-31,1.840186973402002e-29,TRUE,mild_vs_severe
HCN2,2.8403323672720626,2.311375195664083e-17,3.085359522820267e-17,TRUE,mild_vs_severe
RASSF7,3.92083941323711,4.997860950122845e-24,1.2708785690520753e-23,TRUE,mild_vs_severe
GADD45B,4.525430552875973,7.445614233506954e-20,1.169145228709423e-19,TRUE,mild_vs_severe
PALM,5.345792097151987,9.882916364839429e-20,1.5339363634927287e-19,TRUE,mild_vs_severe
MKNK2,7.124854071534319,7.117894161043032e-29,6.74268938640138e-28,TRUE,mild_vs_severe
ARVCF,4.706796863507473,1.8229196794383878e-18,2.5854241516133394e-18,TRUE,mild_vs_severe
TRMT2A,6.4945795822779155,2.865278328787568e-29,3.214433727389355e-28,TRUE,mild_vs_severe
RANBP1,7.482965748608848,1.4340091973956545e-26,6.270316633146117e-26,TRUE,mild_vs_severe
ZDHHC8,6.984228432647976,5.0553886009725176e-24,1.2840289325047151e-23,TRUE,mild_vs_severe
KLHL22,4.394635971966541,2.0684474200292408e-13,2.399744149799155e-13,TRUE,mild_vs_severe
MED15,8.05621988012687,4.445335007745555e-32,2.726244172186107e-30,TRUE,mild_vs_severe
SNAP29,5.1739130624486585,3.4214609952910496e-24,8.926102103552719e-24,TRUE,mild_vs_severe
CRKL,7.631428214561076,5.509671765193579e-29,5.477154167909394e-28,TRUE,mild_vs_severe
LZTR1,3.3709821171010246,8.97177663319226e-11,9.832613339107976e-11,TRUE,mild_vs_severe
SMARCB1,2.9552778216510416,5.317202223824223e-12,5.966262093705562e-12,TRUE,mild_vs_severe
BCL2L13,6.5081500647368,1.5657074600859024e-28,1.306650070842101e-27,TRUE,mild_vs_severe
DDTL,2.085703684050522,4.184218600459309e-8,4.408728655761487e-8,TRUE,mild_vs_severe
DDT,5.377227160805468,5.0144570171071376e-26,1.9013282012550492e-25,TRUE,mild_vs_severe
CABIN1,6.977642739484378,2.48410298317277e-27,1.3558825913173507e-26,TRUE,mild_vs_severe
TBC1D10A,5.115527514233302,2.402401261761964e-16,3.0678394756445625e-16,TRUE,mild_vs_severe
SF3A1,8.143588901781813,6.462250287888571e-30,1.0023612346674373e-28,TRUE,mild_vs_severe
RNF215,4.93508742137475,9.039532078733496e-24,2.2032125045909704e-23,TRUE,mild_vs_severe
SEC14L2,3.90747733861857,5.746813605806306e-22,1.102971335449167e-21,TRUE,mild_vs_severe
SPECC1L,6.309573038496005,1.869464996201655e-24,5.1101558604744204e-24,TRUE,mild_vs_severe
PPIL2,6.456975240507252,2.8825876901120363e-23,6.49715230705891e-23,TRUE,mild_vs_severe
SNRPD3,6.607715551433273,5.4508538020090965e-30,8.785277711351318e-29,TRUE,mild_vs_severe
PES1,7.536737207188473,1.6467687472943533e-29,2.073021836725597e-28,TRUE,mild_vs_severe
MAPK1,7.5018782197646345,3.408820215335498e-31,1.069975878089166e-29,TRUE,mild_vs_severe
GGT1,4.867026121763872,8.890361287800967e-24,2.1693497376211337e-23,TRUE,mild_vs_severe
PPM1F,6.859027708953002,5.979314982285919e-26,2.223464797050911e-25,TRUE,mild_vs_severe
SLC35E4,5.060937701725406,2.274876090566609e-22,4.576155284623394e-22,TRUE,mild_vs_severe
TOP3B,5.383201237326169,3.730950033855452e-17,4.931848287263994e-17,TRUE,mild_vs_severe
CYTH4,1.816494462662743,4.0513344826405355e-9,4.327816800169555e-9,TRUE,mild_vs_severe
ESS2,4.543249953696319,7.299963162587309e-25,2.1651850064826794e-24,TRUE,mild_vs_severe
CRYBB2P1,3.8707513936801363,6.716995011163909e-17,8.780995117895625e-17,TRUE,mild_vs_severe
CARD10,5.972010414614389,1.0480670521760087e-22,2.193914559246086e-22,TRUE,mild_vs_severe
LRP5L,1.1072622910209138,4.9215042991190485e-5,5.0270131459826353e-05,TRUE,mild_vs_severe
SLC25A1,7.97293133888522,1.4562852307431876e-23,3.437086061665242e-23,TRUE,mild_vs_severe
GRK3,3.4845710326332053,1.2247661495716457e-17,1.6585866133764363e-17,TRUE,mild_vs_severe
GGA1,6.879256215674664,1.0844192486711045e-22,2.2664400200730055e-22,TRUE,mild_vs_severe
HIRA,6.833343634243769,3.694311137619441e-28,2.679215700108605e-27,TRUE,mild_vs_severe
SH3BP1,4.254500787692563,2.6200054895943494e-22,5.22907971462931e-22,TRUE,mild_vs_severe
LGALS1,10.298123450865756,1.8822519566777924e-30,3.690139532772085e-29,TRUE,mild_vs_severe
HPS4,5.631907919009407,2.829374852748468e-25,9.110526080780542e-25,TRUE,mild_vs_severe
PIK3IP1,1.4332480613385457,7.369576189583623e-6,7.578705103726077e-6,TRUE,mild_vs_severe
SRRD,4.849133032553181,8.801087582268387e-24,2.1488813065812095e-23,TRUE,mild_vs_severe
PATZ1,4.995019950424289,5.30980245740147e-21,9.224277685657203e-21,TRUE,mild_vs_severe
TRIOBP,6.399411098391026,7.618754931664642e-28,5.006068787515257e-27,TRUE,mild_vs_severe
TFIP11,6.031752878734758,1.0403427891431436e-27,6.4463520286854174e-27,TRUE,mild_vs_severe
GCAT,3.888332460417566,5.80142870073528e-19,8.4992387396904575e-19,TRUE,mild_vs_severe
ANKRD54,5.145134141948358,4.029682100425138e-24,1.0403922331386922e-23,TRUE,mild_vs_severe
EIF3L,8.8416558024761,8.10413864288068e-28,5.2627578099299095e-27,TRUE,mild_vs_severe
SNU13,6.961423554400902,1.6371819950694048e-28,1.3549522130820077e-27,TRUE,mild_vs_severe
MICALL1,7.347628861322391,1.4966949572929164e-26,6.506352233466372e-26,TRUE,mild_vs_severe
POLR2F,5.418898007747058,2.2166955768102786e-28,1.7451917316046163e-27,TRUE,mild_vs_severe
CCDC134,5.225590238653078,8.641567329693831e-25,2.5144648101169956e-24,TRUE,mild_vs_severe
DEPDC5,3.6799409494488997,4.638888504292478e-15,5.6487595583783465e-15,TRUE,mild_vs_severe
PICK1,5.1746652508823665,3.8030934332249964e-20,6.11388551793759e-20,TRUE,mild_vs_severe
TTC28,4.62031548479988,1.063136307525866e-19,1.6464707461411335e-19,TRUE,mild_vs_severe
CENPM,4.040058374999721,8.602842300315244e-17,1.1193710267595474e-16,TRUE,mild_vs_severe
TPTEP1,1.7204924486956226,1.0538547144803031e-5,1.0819924905966642e-5,TRUE,mild_vs_severe
KDELR3,5.165848612675482,7.695989774975049e-14,9.02848162830357e-14,TRUE,mild_vs_severe
DDX17,8.75675274346789,2.798351791323433e-27,1.5001358712697636e-26,TRUE,mild_vs_severe
TCF20,3.43413093906282,2.852615011588838e-18,3.999346180960248e-18,TRUE,mild_vs_severe
HSCB,2.9086387960543227,1.5407709141651745e-19,2.3550714931622343e-19,TRUE,mild_vs_severe
CBY1,3.6358248964541686,1.7152927316787205e-23,3.998671691646358e-23,TRUE,mild_vs_severe
TOMM22,6.443397546282643,1.0518438853868446e-26,4.768385528939073e-26,TRUE,mild_vs_severe
XBP1,6.064714038700194,8.683023459585767e-15,1.0493156583790034e-14,TRUE,mild_vs_severe
RTCB,6.602396489204577,3.9528553534544605e-28,2.83406457865479e-27,TRUE,mild_vs_severe
JOSD1,6.197695463777386,4.4974857417796635e-27,2.2589429645503148e-26,TRUE,mild_vs_severe
FBXO7,6.490277255490406,2.4986528440194995e-26,1.0177584932435013e-25,TRUE,mild_vs_severe
GTPBP1,6.9802071766477525,4.879220127569788e-24,1.2425594869166758e-23,TRUE,mild_vs_severe
POLDIP3,7.488642405187266,2.3087768174485927e-25,7.574941552775781e-25,TRUE,mild_vs_severe
RAB36,3.075394720928796,3.708846792228871e-16,4.700021064773239e-16,TRUE,mild_vs_severe
PPP6R2,6.612656512066097,1.8169618648801024e-24,4.97801762705639e-24,TRUE,mild_vs_severe
SBF1,8.485442528475778,6.659580899580477e-31,1.6557573384216823e-29,TRUE,mild_vs_severe
SUN2,8.103220982819495,1.6675862923851127e-28,1.3744390497416031e-27,TRUE,mild_vs_severe
CYB5R3,7.9532467548483,1.4630407664032159e-27,8.597790921580374e-27,TRUE,mild_vs_severe
DNAL4,2.7204374619123826,1.0980681905935173e-18,1.5781513629741464e-18,TRUE,mild_vs_severe
LMF2,6.490373184572409,1.7089314485135223e-17,2.294499965507265e-17,TRUE,mild_vs_severe
RHBDD3,4.53880816228676,3.2906742820644686e-15,4.024664935488748e-15,TRUE,mild_vs_severe
PACSIN2,7.027418578480456,3.643464671667594e-31,1.1140084852205267e-29,TRUE,mild_vs_severe
AP1B1,8.028616295119363,4.137233559550025e-33,6.425607290734902e-31,TRUE,mild_vs_severe
HMGXB4,5.923697006024643,5.188093165872738e-25,1.5839776913625753e-24,TRUE,mild_vs_severe
TOM1,5.079004341702456,4.6749886255534526e-20,7.465374412203731e-20,TRUE,mild_vs_severe
CHKB,4.77422281104021,2.1004765331933515e-15,2.5840550211356127e-15,TRUE,mild_vs_severe
HMOX1,5.053836042268832,7.364154741732589e-20,1.1566578218594698e-19,TRUE,mild_vs_severe
MCAT,4.488031783750576,1.6628203190458534e-22,3.40216735594001e-22,TRUE,mild_vs_severe
THOC5,7.03084275410234,1.212727120747299e-28,1.0476283800715168e-27,TRUE,mild_vs_severe
MCM5,7.706808809668636,3.942589339751291e-26,1.5298321192110866e-25,TRUE,mild_vs_severe
ARSA,4.53050420622445,9.64793715631221e-28,6.043985356329896e-27,TRUE,mild_vs_severe
TSPO,6.101121464445982,2.0410904631165786e-21,3.687220671965433e-21,TRUE,mild_vs_severe
TTLL12,7.22923624169855,2.9514873182606663e-28,2.206186396283035e-27,TRUE,mild_vs_severe
CBX7,4.108835715262057,9.547110287315938e-20,1.4848991016518573e-19,TRUE,mild_vs_severe
PDGFB,4.164745286986332,2.5483073490441703e-9,2.729530460118158e-9,TRUE,mild_vs_severe
RPL3,11.37607498260849,1.754302465511507e-26,7.467079924667493e-26,TRUE,mild_vs_severe
ZMAT5,3.3539991155836413,1.2167307894522122e-18,1.743247096089494e-18,TRUE,mild_vs_severe
RBFOX2,7.268851365115002,1.4600582605964913e-27,8.592931465784174e-27,TRUE,mild_vs_severe
SYNGR1,5.229178779221134,2.0699614146494138e-21,3.73542606877808e-21,TRUE,mild_vs_severe
TAB1,5.651773070903623,4.248444478984248e-26,1.6410577365688832e-25,TRUE,mild_vs_severe
ASCC2,6.513764366749332,4.573318020251105e-26,1.756336230063679e-25,TRUE,mild_vs_severe
MTMR3,6.089709130768623,6.390659904729044e-27,3.0767271256302194e-26,TRUE,mild_vs_severe
MIEF1,7.137249825931835,1.0916016298486893e-29,1.5102203573627321e-28,TRUE,mild_vs_severe
APOL1,4.856449298763289,1.0187318151442682e-20,1.7214941044666246e-20,TRUE,mild_vs_severe
PNPLA3,2.941511581002175,2.7196702098557615e-16,3.4655872178652155e-16,TRUE,mild_vs_severe
MYH9,10.634685058263447,7.396922502889566e-27,3.492293573314501e-26,TRUE,mild_vs_severe
SAMM50,6.189544996989078,1.4005234382943274e-26,6.144115846867888e-26,TRUE,mild_vs_severe
TXN2,6.346907044264089,6.000726669570428e-28,4.082064291319269e-27,TRUE,mild_vs_severe
FOXRED2,5.926563393980509,1.775218866235007e-18,2.5210595441520543e-18,TRUE,mild_vs_severe
EIF3D,8.597151704102343,1.028807622819245e-27,6.3970030564409304e-27,TRUE,mild_vs_severe
TNRC6B,5.874546952463634,5.680754558505924e-25,1.7199023738018315e-24,TRUE,mild_vs_severe
SGSM3,6.158896920233493,6.543808391121547e-26,2.4146067432712925e-25,TRUE,mild_vs_severe
KIAA0930,7.264501920759834,3.1912150602627706e-31,1.0231565926456428e-29,TRUE,mild_vs_severe
SLC25A17,5.105031419667856,1.6248320544451937e-26,6.977151360542217e-26,TRUE,mild_vs_severe
FAM118A,5.197071963134983,3.186556255234861e-16,4.0467267979562176e-16,TRUE,mild_vs_severe
KCTD17,5.015687548947397,5.803491307109511e-27,2.823594489085543e-26,TRUE,mild_vs_severe
ST13,8.371488184152572,3.2975118762615285e-29,3.621207027383987e-28,TRUE,mild_vs_severe
IL2RB,1.3931458898902407,7.388752278901167e-8,7.760590945316973e-8,TRUE,mild_vs_severe
RBX1,5.709712308880354,1.2035968137628929e-26,5.354841627898227e-26,TRUE,mild_vs_severe
EP300,7.362513672796102,1.8158723902027868e-25,6.113743782217096e-25,TRUE,mild_vs_severe
L3MBTL2,4.901941759431452,8.806551947546303e-17,1.145503097027477e-16,TRUE,mild_vs_severe
RANGAP1,8.54707217083117,4.810959426710678e-31,1.3411250299308392e-29,TRUE,mild_vs_severe
ZC3H7B,7.5153038533690575,8.441789148405951e-25,2.462170566616072e-24,TRUE,mild_vs_severe
PHF5A,5.506728793750584,5.971150666482123e-28,4.066571231233469e-27,TRUE,mild_vs_severe
ACO2,6.682268487603975,7.911289158333368e-31,1.9074819968650957e-29,TRUE,mild_vs_severe
POLR3H,6.0293407600121824,3.837763586004574e-21,6.755345117019238e-21,TRUE,mild_vs_severe
TRMU,5.600431376140105,3.0420701184133744e-16,3.8673452265446523e-16,TRUE,mild_vs_severe
PMM1,4.7878036489470714,9.799191863868793e-20,1.5221267112612925e-19,TRUE,mild_vs_severe
DESI1,5.962190713625713,8.177190782362413e-22,1.5417156639803263e-21,TRUE,mild_vs_severe
CERK,5.895551141363217,2.7933132393455485e-20,4.5480235574313706e-20,TRUE,mild_vs_severe
BRD1,5.499702888445963,2.8352227608872544e-29,3.1837022532817535e-28,TRUE,mild_vs_severe
ZBED4,6.155557882387662,6.903173690128733e-29,6.593854166154115e-28,TRUE,mild_vs_severe
HDAC10,5.610959754506924,2.1915549163023082e-17,2.928030973529137e-17,TRUE,mild_vs_severe
ABHD4,4.352608673797709,7.420465621091991e-17,9.681578481632022e-17,TRUE,mild_vs_severe
KHNYN,6.2856933607900425,1.5936660324215323e-28,1.3244372537685272e-27,TRUE,mild_vs_severe
FKBP3,6.032943471727884,8.038638702380483e-25,2.3579612519442773e-24,TRUE,mild_vs_severe
SDR39U1,4.7358839391466985,2.6176650790047103e-23,5.937909081907688e-23,TRUE,mild_vs_severe
RBM23,3.730808945126436,1.2840250730155874e-15,1.5927451351720164e-15,TRUE,mild_vs_severe
PRMT5,7.357485259351578,1.3887020838977561e-30,2.880531745093857e-29,TRUE,mild_vs_severe
COCH,4.754323023237391,1.9962811608069759e-22,4.0436189705438047e-22,TRUE,mild_vs_severe
AP4S1,2.537900912992842,8.098670247699711e-14,9.491571686813097e-14,TRUE,mild_vs_severe
POLE2,3.301199172837025,6.419851852149557e-14,7.549165024568e-14,TRUE,mild_vs_severe
VCPKMT,1.9659822056698282,4.926576814816244e-15,5.992364943896202e-15,TRUE,mild_vs_severe
SOS2,4.738713494162339,3.572189839733953e-23,7.944916922703803e-23,TRUE,mild_vs_severe
CDKL1,3.422511760935415,6.2501561902278615e-18,8.593425831103126e-18,TRUE,mild_vs_severe
NIN,6.7050685532325165,4.094210766166266e-31,1.1936100515999625e-29,TRUE,mild_vs_severe
PYGL,7.308109646168151,2.4428430596712132e-30,4.578990619217561e-29,TRUE,mild_vs_severe
TRIM9,4.377014845238273,1.6289443467522392e-17,2.188825330652812e-17,TRUE,mild_vs_severe
PSMC6,6.281966226244389,1.4244845194162914e-30,2.942212498739107e-29,TRUE,mild_vs_severe
GNPNAT1,6.115275789384178,6.798284170075531e-29,6.51970171531141e-28,TRUE,mild_vs_severe
DDHD1,3.9569598135238295,1.4339651643012008e-21,2.628972773245142e-21,TRUE,mild_vs_severe
CDKN3,5.415876762473072,3.5302599675187484e-22,6.943812327558669e-22,TRUE,mild_vs_severe
CNIH1,6.208440919492304,3.62133995952331e-26,1.4180617084459483e-25,TRUE,mild_vs_severe
CGRRF1,2.360501410246074,1.2289523394179944e-15,1.525538823655781e-15,TRUE,mild_vs_severe
ATP6V1D,5.9458205953624175,1.7125153522433877e-29,2.130502377252966e-28,TRUE,mild_vs_severe
PLEK2,1.6847317797252552,1.6129893556381808e-5,1.653642494991599e-5,TRUE,mild_vs_severe
PIGH,3.637240307111988,1.3165220257526766e-24,3.697577948796679e-24,TRUE,mild_vs_severe
PSMA3,6.214127330249054,2.5177863061325327e-29,2.892430973586835e-28,TRUE,mild_vs_severe
VTI1B,6.160264453636813,1.6489698997334812e-28,1.361880596057507e-27,TRUE,mild_vs_severe
TIMM9,4.460118523333289,8.642183552034007e-19,1.2504763835302443e-18,TRUE,mild_vs_severe
GSTZ1,5.107646317773954,2.233749697721822e-22,4.500450245619019e-22,TRUE,mild_vs_severe
KIAA0586,3.4295395810063103,1.3091970848709344e-16,1.6933471704490054e-16,TRUE,mild_vs_severe
TMED8,6.0328978270767415,2.357306371073337e-25,7.710893569930534e-25,TRUE,mild_vs_severe
AHSA1,7.751799800416966,1.4196811109690142e-32,1.3598037924044519e-30,TRUE,mild_vs_severe
DAAM1,3.481207522042638,8.679373046493068e-17,1.1292060733573824e-16,TRUE,mild_vs_severe
SPTLC2,6.523096190987908,4.9432440799397114e-24,1.2572576765631436e-23,TRUE,mild_vs_severe
RIN3,6.054829612859419,1.0293460264516746e-25,3.641996784122952e-25,TRUE,mild_vs_severe
LGMN,5.952861185497728,8.942494385283547e-22,1.677804994565515e-21,TRUE,mild_vs_severe
ALKBH1,4.003040142548373,9.708550934660168e-24,2.354107068686151e-23,TRUE,mild_vs_severe
SNW1,6.489702214051304,6.95322459721064e-28,4.646156015431733e-27,TRUE,mild_vs_severe
ITPK1,5.30970360147114,1.6959811388919902e-27,9.727692297366576e-27,TRUE,mild_vs_severe
DHRS7,5.549882177806062,2.227795663302005e-23,5.1019165717021586e-23,TRUE,mild_vs_severe
PPM1A,5.890110701158056,2.5235895830270806e-24,6.754612315000192e-24,TRUE,mild_vs_severe
