"gene_id","hgnc_symbol","logFC","pvalue","coefficients.1","coefficients.2","fdr","significant","experiment","comparison"
"8339","ARNT",-1.622583e-01,2.353897e-01, 5.575323e+00,-1.622583e-01,8.217912e-01,FALSE,"26","WT_vs_severe"
"8340","POGZ", 1.299163e-02,9.057564e-01, 6.511237e+00, 1.299163e-02,9.834303e-01,FALSE,"26","WT_vs_severe"
"8341","C1orf56",-4.259371e-01,3.878336e-02, 2.414462e+00,-4.259371e-01,7.309878e-01,FALSE,"26","WT_vs_severe"
"8344","GOLPH3L",-1.149322e-01,1.757563e-01, 4.919237e+00,-1.149322e-01,8.072221e-01,FALSE,"26","WT_vs_severe"
"8345","GABPB2", 2.695590e-03,9.921519e-01, 2.084063e+00, 2.695590e-03,9.995095e-01,FALSE,"26","WT_vs_severe"
"8346","SYT14",-1.145572e-01,1.622449e-01, 3.662734e+00,-1.145572e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8348","DTL",-2.749255e-01,1.599138e-01, 6.171585e+00,-2.749255e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8349","DYRK3", 1.382672e-03,9.869528e-01, 5.729141e+00, 1.382672e-03,9.987396e-01,FALSE,"26","WT_vs_severe"
"8350","EIF2D", 5.431608e-02,6.002279e-01, 5.861555e+00, 5.431608e-02,9.234691e-01,FALSE,"26","WT_vs_severe"
"8351","INTS7", 2.253464e-01,9.135858e-02, 5.190275e+00, 2.253464e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8352","VASH2",-2.854907e-01,3.728391e-01, 1.800126e+00,-2.854907e-01,8.608387e-01,FALSE,"26","WT_vs_severe"
"8353","TAF1A", 1.691087e-01,2.767984e-01, 4.235548e+00, 1.691087e-01,8.269097e-01,FALSE,"26","WT_vs_severe"
"8354","SMYD2", 5.013251e-02,5.789722e-01, 5.067986e+00, 5.013251e-02,9.218181e-01,FALSE,"26","WT_vs_severe"
"8356","DUSP10",-1.910059e-01,7.664154e-02, 3.661763e+00,-1.910059e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8357","HHIPL2", 1.002350e+00,4.829681e-02, 1.416226e+00, 1.002350e+00,7.591130e-01,FALSE,"26","WT_vs_severe"
"8358","TP53BP2",-1.517899e-01,1.777733e-01, 6.307301e+00,-1.517899e-01,8.079757e-01,FALSE,"26","WT_vs_severe"
"8359","ATP8B2",-2.740589e-02,7.787403e-01, 7.433282e+00,-2.740589e-02,9.630771e-01,FALSE,"26","WT_vs_severe"
"8362","ADAM15",-2.956253e-02,7.241088e-01, 8.367489e+00,-2.956253e-02,9.512926e-01,FALSE,"26","WT_vs_severe"
"8363","JTB", 8.358103e-02,2.749349e-01, 5.529658e+00, 8.358103e-02,8.267082e-01,FALSE,"26","WT_vs_severe"
"8364","RAB13", 7.568163e-03,9.374324e-01, 7.118370e+00, 7.568163e-03,9.905451e-01,FALSE,"26","WT_vs_severe"
"8366","TPM3",-6.805347e-02,3.989449e-01, 9.429959e+00,-6.805347e-02,8.669994e-01,FALSE,"26","WT_vs_severe"
"8368","SNAPIN", 8.617983e-02,2.775455e-01, 4.749596e+00, 8.617983e-02,8.269097e-01,FALSE,"26","WT_vs_severe"
"8369","SLC27A3",-2.980254e-02,7.546481e-01, 3.614406e+00,-2.980254e-02,9.583580e-01,FALSE,"26","WT_vs_severe"
"8371","UBAP2L",-1.906420e-02,7.932339e-01, 8.332928e+00,-1.906420e-02,9.656234e-01,FALSE,"26","WT_vs_severe"
"8372","SLC39A1", 3.343661e-02,6.432689e-01, 7.096151e+00, 3.343661e-02,9.338630e-01,FALSE,"26","WT_vs_severe"
"8373","HAX1", 1.812191e-01,4.376836e-02, 5.821606e+00, 1.812191e-01,7.392015e-01,FALSE,"26","WT_vs_severe"
"8374","CREB3L4", 2.693419e-02,7.673711e-01, 3.219308e+00, 2.693419e-02,9.610384e-01,FALSE,"26","WT_vs_severe"
"8375","EFNA3", 2.227992e-02,8.585711e-01, 4.480080e+00, 2.227992e-02,9.784445e-01,FALSE,"26","WT_vs_severe"
"8378","C1orf43", 8.042736e-02,3.531032e-01, 7.441200e+00, 8.042736e-02,8.559553e-01,FALSE,"26","WT_vs_severe"
"8379","GATAD2B",-1.300156e-01,3.290888e-01, 6.219456e+00,-1.300156e-01,8.458866e-01,FALSE,"26","WT_vs_severe"
"8380","ILF2", 1.188000e-01,1.804455e-01, 7.796321e+00, 1.188000e-01,8.083141e-01,FALSE,"26","WT_vs_severe"
"8381","RIT1", 1.780579e-03,9.813144e-01, 4.049664e+00, 1.780579e-03,9.973829e-01,FALSE,"26","WT_vs_severe"
"8382","INTS3",-2.648296e-01,8.893008e-02, 6.391733e+00,-2.648296e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8384","HCN3", 8.299654e-02,4.015387e-01, 3.543745e+00, 8.299654e-02,8.678695e-01,FALSE,"26","WT_vs_severe"
"8385","FLG",-3.799688e-01,3.641845e-03, 4.957324e+00,-3.799688e-01,5.862332e-01,FALSE,"26","WT_vs_severe"
"8387","C1orf131", 6.703583e-02,7.397059e-01, 3.490635e+00, 6.703583e-02,9.560714e-01,FALSE,"26","WT_vs_severe"
"8388","GALNT2", 4.150224e-02,6.400643e-01, 8.854159e+00, 4.150224e-02,9.327075e-01,FALSE,"26","WT_vs_severe"
"8389","TTC13", 3.963421e-02,7.722702e-01, 4.647534e+00, 3.963421e-02,9.610384e-01,FALSE,"26","WT_vs_severe"
"8390","SCCPDH", 7.689882e-02,6.271264e-01, 5.501600e+00, 7.689882e-02,9.306856e-01,FALSE,"26","WT_vs_severe"
"8391","LYST",-1.087384e-01,4.287417e-01, 4.325438e+00,-1.087384e-01,8.754893e-01,FALSE,"26","WT_vs_severe"
"8392","MAP3K21",-1.309665e-01,1.687798e-01, 5.130383e+00,-1.309665e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8393","CEP170",-2.157778e-01,1.833403e-01, 7.288167e+00,-2.157778e-01,8.115152e-01,FALSE,"26","WT_vs_severe"
"8394","ACP1", 1.443471e-01,3.124725e-01, 5.804348e+00, 1.443471e-01,8.383094e-01,FALSE,"26","WT_vs_severe"
"8395","SNAP47",-1.148570e-01,1.739060e-01, 5.431042e+00,-1.148570e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8396","SRP9",-3.590247e-02,6.482684e-01, 6.882881e+00,-3.590247e-02,9.342526e-01,FALSE,"26","WT_vs_severe"
"8397","NVL",-9.950728e-03,9.140056e-01, 4.797203e+00,-9.950728e-03,9.854120e-01,FALSE,"26","WT_vs_severe"
"8398","SDE2",-1.245841e-01,2.410508e-01, 5.201424e+00,-1.245841e-01,8.217912e-01,FALSE,"26","WT_vs_severe"
"8399","DEGS1", 1.322358e-01,2.475085e-01, 6.354563e+00, 1.322358e-01,8.217912e-01,FALSE,"26","WT_vs_severe"
"8400","FBXO28", 4.728258e-02,6.211838e-01, 5.455730e+00, 4.728258e-02,9.297245e-01,FALSE,"26","WT_vs_severe"
"8401","ARF1",-1.105198e-01,2.250162e-01, 8.639682e+00,-1.105198e-01,8.197948e-01,FALSE,"26","WT_vs_severe"
"8403","CNIH4", 1.995715e-01,4.355354e-02, 5.624397e+00, 1.995715e-01,7.388040e-01,FALSE,"26","WT_vs_severe"
"8404","ITPKB",-1.426386e-01,1.580347e-01, 5.817313e+00,-1.426386e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8405","GUK1", 3.396871e-02,6.762226e-01, 6.764288e+00, 3.396871e-02,9.417976e-01,FALSE,"26","WT_vs_severe"
"8406","CDC42BPA",-5.234033e-02,5.398772e-01, 6.806051e+00,-5.234033e-02,9.135880e-01,FALSE,"26","WT_vs_severe"
"8407","CNIH3",-1.087255e-01,2.420232e-01, 4.064070e+00,-1.087255e-01,8.217912e-01,FALSE,"26","WT_vs_severe"
"8408","C1orf35", 5.749003e-03,9.444273e-01, 4.638571e+00, 5.749003e-03,9.913173e-01,FALSE,"26","WT_vs_severe"
"8409","MBOAT2", 1.165108e-01,5.410775e-01, 5.499420e+00, 1.165108e-01,9.142054e-01,FALSE,"26","WT_vs_severe"
"8410","PARP1",-3.648523e-02,6.242264e-01, 8.588827e+00,-3.648523e-02,9.301585e-01,FALSE,"26","WT_vs_severe"
"8411","PSEN2",-2.326411e-01,1.648508e-01, 4.951298e+00,-2.326411e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8412","PYCR2",-6.030415e-02,5.375446e-01, 6.723881e+00,-6.030415e-02,9.130495e-01,FALSE,"26","WT_vs_severe"
"8413","LBR", 3.068118e-01,3.018092e-02, 6.407068e+00, 3.068118e-01,7.262246e-01,FALSE,"26","WT_vs_severe"
"8414","WNT9A", 3.452749e-02,7.854744e-01, 1.937832e+00, 3.452749e-02,9.636190e-01,FALSE,"26","WT_vs_severe"
"8415","EPHX1",-9.984434e-02,2.233456e-01, 4.066695e+00,-9.984434e-02,8.196366e-01,FALSE,"26","WT_vs_severe"
"8417","SOX13",-1.138560e-01,3.728693e-01, 4.289198e+00,-1.138560e-01,8.608387e-01,FALSE,"26","WT_vs_severe"
"8418","ETNK2", 9.271614e-02,3.846968e-01, 4.073698e+00, 9.271614e-02,8.646816e-01,FALSE,"26","WT_vs_severe"
"8419","PPFIA4", 2.364805e-01,3.519898e-01, 4.098047e+00, 2.364805e-01,8.549655e-01,FALSE,"26","WT_vs_severe"
"8420","PLEKHA6", 1.226830e-01,2.842695e-01, 3.605552e+00, 1.226830e-01,8.269097e-01,FALSE,"26","WT_vs_severe"
"8423","ARL8A",-1.273332e-01,3.689352e-01, 5.253502e+00,-1.273332e-01,8.594687e-01,FALSE,"26","WT_vs_severe"
"8425","GDF7",-5.667857e-02,5.746086e-01, 2.535198e+00,-5.667857e-02,9.218181e-01,FALSE,"26","WT_vs_severe"
"8426","PDIA6", 1.105062e-01,1.835887e-01, 8.688088e+00, 1.105062e-01,8.115152e-01,FALSE,"26","WT_vs_severe"
"8427","RHOB",-3.946950e-02,6.635095e-01, 6.895765e+00,-3.946950e-02,9.389315e-01,FALSE,"26","WT_vs_severe"
"8429","HNRNPLL", 6.509121e-02,4.160727e-01, 5.509714e+00, 6.509121e-02,8.712901e-01,FALSE,"26","WT_vs_severe"
"8431","CAMKMT", 1.425131e-01,4.077310e-01, 2.305174e+00, 1.425131e-01,8.699745e-01,FALSE,"26","WT_vs_severe"
"8433","EML4",-1.979287e-01,2.687232e-01, 6.656192e+00,-1.979287e-01,8.244819e-01,FALSE,"26","WT_vs_severe"
"8434","CALM2", 1.641022e-01,2.571372e-01, 8.290344e+00, 1.641022e-01,8.217912e-01,FALSE,"26","WT_vs_severe"
"8435","CHAC2", 2.238547e-01,1.296454e-01, 3.508556e+00, 2.238547e-01,7.928803e-01,FALSE,"26","WT_vs_severe"
"8436","RPS27A", 1.452887e-01,1.400370e-01, 8.178021e+00, 1.452887e-01,7.967417e-01,FALSE,"26","WT_vs_severe"
"8437","WDPCP", 1.213742e-01,5.197470e-01, 3.312002e+00, 1.213742e-01,9.097385e-01,FALSE,"26","WT_vs_severe"
"8438","VPS54", 1.355714e-01,1.377481e-01, 4.586266e+00, 1.355714e-01,7.967417e-01,FALSE,"26","WT_vs_severe"
"8440","ASXL2",-2.765471e-01,1.760283e-01, 7.117132e+00,-2.765471e-01,8.072221e-01,FALSE,"26","WT_vs_severe"
"8441","ETAA1", 1.226043e-01,4.617924e-01, 4.198324e+00, 1.226043e-01,8.866966e-01,FALSE,"26","WT_vs_severe"
"8442","SNRPG", 1.972308e-01,1.520017e-01, 5.832635e+00, 1.972308e-01,8.068796e-01,FALSE,"26","WT_vs_severe"
"8444","MEIS1",-7.853943e-01,6.219369e-02, 1.763052e+00,-7.853943e-01,7.595752e-01,FALSE,"26","WT_vs_severe"
"8446","CIAO1",-3.065125e-02,6.900387e-01, 6.504023e+00,-3.065125e-02,9.423431e-01,FALSE,"26","WT_vs_severe"
"8447","ZNF514", 3.640359e-01,1.166325e-02, 1.203269e+00, 3.640359e-01,6.706479e-01,FALSE,"26","WT_vs_severe"
"8448","SNRNP200",-5.583974e-02,6.147474e-01, 8.372972e+00,-5.583974e-02,9.273163e-01,FALSE,"26","WT_vs_severe"
"8449","MRPS5", 1.134357e-01,2.521239e-01, 5.852699e+00, 1.134357e-01,8.217912e-01,FALSE,"26","WT_vs_severe"
"8451","TPRKB", 1.328976e-01,2.849993e-01, 5.026644e+00, 1.328976e-01,8.269097e-01,FALSE,"26","WT_vs_severe"
"8453","EXOC6B", 9.601197e-02,4.318930e-01, 5.220751e+00, 9.601197e-02,8.765956e-01,FALSE,"26","WT_vs_severe"
"8454","SFXN5",-3.099633e-01,6.838803e-03, 4.191848e+00,-3.099633e-01,6.706479e-01,FALSE,"26","WT_vs_severe"
"8455","TEX261",-1.707528e-01,1.889844e-01, 6.517496e+00,-1.707528e-01,8.117909e-01,FALSE,"26","WT_vs_severe"
"8457","DUSP11", 8.027957e-02,5.658400e-01, 4.075362e+00, 8.027957e-02,9.205388e-01,FALSE,"26","WT_vs_severe"
"8459","NPHP1", 1.182098e+00,1.279396e-02,-2.458785e-01, 1.182098e+00,6.706479e-01,FALSE,"26","WT_vs_severe"
"8462","RALB", 7.553035e-02,3.632363e-01, 6.207376e+00, 7.553035e-02,8.594687e-01,FALSE,"26","WT_vs_severe"
"8464","TMEM177", 1.207661e-02,9.262689e-01, 4.287826e+00, 1.207661e-02,9.881588e-01,FALSE,"26","WT_vs_severe"
"8466","RABL2A", 5.295344e-02,8.754469e-01, 2.655803e+00, 5.295344e-02,9.796471e-01,FALSE,"26","WT_vs_severe"
"8467","SLC20A1", 1.993484e-02,7.940564e-01, 9.546616e+00, 1.993484e-02,9.658240e-01,FALSE,"26","WT_vs_severe"
"8470","ZC3H8", 1.655071e-01,4.143816e-01, 4.109251e+00, 1.655071e-01,8.712901e-01,FALSE,"26","WT_vs_severe"
"8476","AFF3",-7.037782e-01,4.208027e-03, 4.414175e+00,-7.037782e-01,6.409948e-01,FALSE,"26","WT_vs_severe"
"8477","UBXN4", 4.439987e-02,6.965374e-01, 6.391235e+00, 4.439987e-02,9.427889e-01,FALSE,"26","WT_vs_severe"
"8479","SPOPL",-3.031076e-02,8.445636e-01, 4.768699e+00,-3.031076e-02,9.773728e-01,FALSE,"26","WT_vs_severe"
"8482","POLR2D", 1.053915e-01,2.156605e-01, 6.382671e+00, 1.053915e-01,8.150285e-01,FALSE,"26","WT_vs_severe"
"8483","AMMECR1L",-1.903993e-02,8.178845e-01, 5.899570e+00,-1.903993e-02,9.732419e-01,FALSE,"26","WT_vs_severe"
"8485","PKP4",-8.106201e-02,4.630816e-01, 6.301732e+00,-8.106201e-02,8.866966e-01,FALSE,"26","WT_vs_severe"
"8488","SCRN3", 9.739089e-02,3.117696e-01, 4.437476e+00, 9.739089e-02,8.383094e-01,FALSE,"26","WT_vs_severe"
"8489","LNPK", 1.834820e-02,9.086693e-01, 4.995639e+00, 1.834820e-02,9.834303e-01,FALSE,"26","WT_vs_severe"
"8490","ZNF385B",-4.889614e-01,2.081365e-01, 1.562188e+00,-4.889614e-01,8.124274e-01,FALSE,"26","WT_vs_severe"
"8492","CDCA7", 2.120363e-02,8.101369e-01, 5.566598e+00, 2.120363e-02,9.709649e-01,FALSE,"26","WT_vs_severe"
"8493","DLX1",-1.378611e-01,1.693399e-01, 4.450215e+00,-1.378611e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8494","UBR3", 8.292504e-02,3.010153e-01, 6.078717e+00, 8.292504e-02,8.366804e-01,FALSE,"26","WT_vs_severe"
"8495","PHOSPHO2", 2.112029e-01,4.802437e-01, 1.781004e+00, 2.112029e-01,8.937495e-01,FALSE,"26","WT_vs_severe"
"8496","GULP1",-1.780183e-01,3.725328e-01, 4.488252e+00,-1.780183e-01,8.608387e-01,FALSE,"26","WT_vs_severe"
"8497","FAM171B", 4.264656e-02,6.453374e-01, 4.645343e+00, 4.264656e-02,9.342198e-01,FALSE,"26","WT_vs_severe"
"8498","HSPD1", 1.153495e-01,2.872121e-01, 9.181237e+00, 1.153495e-01,8.286538e-01,FALSE,"26","WT_vs_severe"
"8499","CCDC150", 2.188379e-01,2.084931e-01, 3.547579e+00, 2.188379e-01,8.124274e-01,FALSE,"26","WT_vs_severe"
"8500","METTL21A", 7.349840e-03,9.602929e-01, 4.029025e+00, 7.349840e-03,9.931350e-01,FALSE,"26","WT_vs_severe"
"8501","UNC80", 1.504930e-01,5.651056e-01, 1.198588e+00, 1.504930e-01,9.204640e-01,FALSE,"26","WT_vs_severe"
"8504","NBEAL1", 4.864875e-02,6.359511e-01, 4.451769e+00, 4.864875e-02,9.317322e-01,FALSE,"26","WT_vs_severe"
"8505","KANSL1L", 5.762883e-01,5.228920e-02, 3.184866e+00, 5.762883e-01,7.591130e-01,FALSE,"26","WT_vs_severe"
"8506","SPAG16", 1.314213e-01,2.260572e-01, 4.037789e+00, 1.314213e-01,8.199193e-01,FALSE,"26","WT_vs_severe"
"8508","SUMF1", 1.166463e-02,8.771697e-01, 5.127589e+00, 1.166463e-02,9.799518e-01,FALSE,"26","WT_vs_severe"
"8510","RHBDD1",-3.341935e-01,6.760759e-02, 4.192273e+00,-3.341935e-01,7.721052e-01,FALSE,"26","WT_vs_severe"
"8513","HES6",-9.944611e-02,3.274459e-01, 4.623776e+00,-9.944611e-02,8.458673e-01,FALSE,"26","WT_vs_severe"
"8514","ESPNL", 2.091676e-02,9.085393e-01, 3.476046e+00, 2.091676e-02,9.834303e-01,FALSE,"26","WT_vs_severe"
"8515","ANKMY1", 1.552332e-01,4.546162e-01, 4.358598e+00, 1.552332e-01,8.858979e-01,FALSE,"26","WT_vs_severe"
"8516","COPS7B", 8.960688e-02,4.551760e-01, 5.876925e+00, 8.960688e-02,8.860658e-01,FALSE,"26","WT_vs_severe"
"8517","DIS3L2", 7.122323e-02,5.584793e-01, 5.424630e+00, 7.122323e-02,9.181936e-01,FALSE,"26","WT_vs_severe"
"8519","FANCD2",-5.086702e-05,9.998586e-01, 3.982066e+00,-5.086702e-05,9.998586e-01,FALSE,"26","WT_vs_severe"
"8520","TAMM41", 3.677107e-01,1.053289e-01, 2.327000e+00, 3.677107e-01,7.809534e-01,FALSE,"26","WT_vs_severe"
"8521","VGLL4",-1.110002e-01,3.268330e-01, 4.888444e+00,-1.110002e-01,8.456416e-01,FALSE,"26","WT_vs_severe"
"8522","RAB5A", 2.045326e-01,3.637338e-02, 5.441442e+00, 2.045326e-01,7.309878e-01,FALSE,"26","WT_vs_severe"
"8523","RETREG2",-9.087693e-02,3.616347e-01, 6.337756e+00,-9.087693e-02,8.590844e-01,FALSE,"26","WT_vs_severe"
"8524","CTDSP1", 9.151549e-02,4.502071e-01, 5.523935e+00, 9.151549e-02,8.838317e-01,FALSE,"26","WT_vs_severe"
"8525","CNOT9", 4.447181e-02,6.071435e-01, 6.256565e+00, 4.447181e-02,9.255358e-01,FALSE,"26","WT_vs_severe"
"8526","MARCHF4",-1.185347e-01,1.502498e-01, 7.279839e+00,-1.185347e-01,8.068796e-01,FALSE,"26","WT_vs_severe"
"8527","STK11IP",-1.128226e-01,4.202710e-01, 5.781798e+00,-1.128226e-01,8.725989e-01,FALSE,"26","WT_vs_severe"
"8528","GMPPA", 6.699008e-02,4.234914e-01, 5.467862e+00, 6.699008e-02,8.734778e-01,FALSE,"26","WT_vs_severe"
"8530","EAF1",-1.147186e-01,1.742321e-01, 6.038380e+00,-1.147186e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8532","DYNC1LI1", 1.686778e-01,1.522666e-01, 5.987767e+00, 1.686778e-01,8.068796e-01,FALSE,"26","WT_vs_severe"
"8533","RBMS3", 3.942727e-01,3.641154e-01, 1.797526e+00, 3.942727e-01,8.594687e-01,FALSE,"26","WT_vs_severe"
"8535","OSBPL10", 2.009002e-01,8.081505e-02, 5.108681e+00, 2.009002e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8536","POMGNT2", 5.338199e-02,6.041732e-01, 5.188264e+00, 5.338199e-02,9.242731e-01,FALSE,"26","WT_vs_severe"
"8539","CSRNP1", 3.850948e-02,6.220083e-01, 5.230007e+00, 3.850948e-02,9.301556e-01,FALSE,"26","WT_vs_severe"
"8543","GOLGA4",-3.754407e-02,6.792747e-01, 7.248275e+00,-3.754407e-02,9.420424e-01,FALSE,"26","WT_vs_severe"
"8544","CTDSPL", 4.682614e-02,6.878323e-01, 5.307053e+00, 4.682614e-02,9.423431e-01,FALSE,"26","WT_vs_severe"
"8545","STAC", 5.739952e-02,7.268131e-01, 3.997580e+00, 5.739952e-02,9.521929e-01,FALSE,"26","WT_vs_severe"
"8546","IQSEC1",-3.489180e-01,5.430757e-02, 2.518762e+00,-3.489180e-01,7.591130e-01,FALSE,"26","WT_vs_severe"
"8548","RPL32", 1.374611e-01,1.156166e-01, 8.143591e+00, 1.374611e-01,7.840928e-01,FALSE,"26","WT_vs_severe"
"8549","PTPRG",-7.453795e-02,3.198863e-01, 6.877918e+00,-7.453795e-02,8.418840e-01,FALSE,"26","WT_vs_severe"
"8550","IL17RD",-4.198302e-01,1.196703e-01, 5.091870e+00,-4.198302e-01,7.876864e-01,FALSE,"26","WT_vs_severe"
"8551","SHQ1",-1.127721e-01,6.221588e-01, 4.943284e+00,-1.127721e-01,9.301556e-01,FALSE,"26","WT_vs_severe"
"8552","SLC25A26", 1.486466e-01,2.700724e-01, 3.883048e+00, 1.486466e-01,8.246910e-01,FALSE,"26","WT_vs_severe"
"8553","UBA3",-8.253478e-02,3.787029e-01, 6.067245e+00,-8.253478e-02,8.634379e-01,FALSE,"26","WT_vs_severe"
"8554","ARL6IP5", 9.497294e-02,3.880809e-01, 5.826542e+00, 9.497294e-02,8.649581e-01,FALSE,"26","WT_vs_severe"
"8555","TMF1", 4.234124e-02,8.914829e-01, 4.991515e+00, 4.234124e-02,9.817887e-01,FALSE,"26","WT_vs_severe"
"8556","LRIG1",-1.291903e-02,9.197512e-01, 5.027366e+00,-1.291903e-02,9.863544e-01,FALSE,"26","WT_vs_severe"
"8558","LIMD1",-1.143938e-01,2.004659e-01, 6.717341e+00,-1.143938e-01,8.117909e-01,FALSE,"26","WT_vs_severe"
"8560","NFKBIZ", 3.451212e-01,7.246453e-03, 3.468546e+00, 3.451212e-01,6.706479e-01,FALSE,"26","WT_vs_severe"
"8562","NXPE3",-7.977568e-02,4.262288e-01, 5.938862e+00,-7.977568e-02,8.746174e-01,FALSE,"26","WT_vs_severe"
"8564","MYH15",-1.886715e-02,8.920351e-01, 6.663574e+00,-1.886715e-02,9.820201e-01,FALSE,"26","WT_vs_severe"
"8565","PHLDB2",-2.732608e-02,7.861870e-01, 7.136283e+00,-2.732608e-02,9.637157e-01,FALSE,"26","WT_vs_severe"
"8566","ABHD10", 1.946441e-01,6.064160e-02, 5.503156e+00, 1.946441e-01,7.591130e-01,FALSE,"26","WT_vs_severe"
"8567","TAGLN3", 6.619821e-02,4.663757e-01, 4.085214e+00, 6.619821e-02,8.886982e-01,FALSE,"26","WT_vs_severe"
"8569","RABL3",-2.803259e-01,1.720909e-01, 3.974479e+00,-2.803259e-01,8.070109e-01,FALSE,"26","WT_vs_severe"
"8572","ATG3",-5.013511e-03,9.479142e-01, 6.740358e+00,-5.013511e-03,9.927407e-01,FALSE,"26","WT_vs_severe"
"8574","BOC", 5.968005e-02,6.945591e-01, 3.392079e+00, 5.968005e-02,9.423431e-01,FALSE,"26","WT_vs_severe"
"8575","SRPRB",-1.186924e-01,6.564959e-01, 3.041262e+00,-1.186924e-01,9.357938e-01,FALSE,"26","WT_vs_severe"
"8576","TMEM108", 8.104717e-02,5.951222e-01, 1.426186e+00, 8.104717e-02,9.223711e-01,FALSE,"26","WT_vs_severe"
"8578","MED12L",-3.946636e-01,7.962698e-02, 4.181453e+00,-3.946636e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8579","EIF2A", 7.936092e-02,3.777264e-01, 7.627124e+00, 7.936092e-02,8.631669e-01,FALSE,"26","WT_vs_severe"
"8580","ALDH1L1", 1.049255e-01,4.905418e-01, 5.460155e+00, 1.049255e-01,8.981883e-01,FALSE,"26","WT_vs_severe"
"8581","OSBPL11",-6.966278e-02,4.150765e-01, 6.120704e+00,-6.966278e-02,8.712901e-01,FALSE,"26","WT_vs_severe"
"8582","TRPC1",-7.228543e-03,9.598537e-01, 4.240661e+00,-7.228543e-03,9.931350e-01,FALSE,"26","WT_vs_severe"
"8583","NCEH1", 1.925849e-02,8.322127e-01, 6.918067e+00, 1.925849e-02,9.755392e-01,FALSE,"26","WT_vs_severe"
"8586","LPP",-1.553555e-01,3.420713e-01, 6.024499e+00,-1.553555e-01,8.522674e-01,FALSE,"26","WT_vs_severe"
"8587","TMEM44", 2.292289e-02,8.194420e-01, 5.428408e+00, 2.292289e-02,9.735440e-01,FALSE,"26","WT_vs_severe"
"8588","RUBCN",-2.251507e-01,7.279118e-02, 6.751031e+00,-2.251507e-01,7.721052e-01,FALSE,"26","WT_vs_severe"
"8589","AMT", 3.834410e-02,8.997349e-01, 1.888821e+00, 3.834410e-02,9.834303e-01,FALSE,"26","WT_vs_severe"
"8590","TCTA", 7.986756e-02,4.409255e-01, 4.587831e+00, 7.986756e-02,8.797178e-01,FALSE,"26","WT_vs_severe"
"8591","NICN1", 2.397505e-01,3.121734e-01, 3.503483e+00, 2.397505e-01,8.383094e-01,FALSE,"26","WT_vs_severe"
"8592","UCN2",-1.451195e-01,1.358998e-01, 3.753825e+00,-1.451195e-01,7.967417e-01,FALSE,"26","WT_vs_severe"
"8593","DCAF1", 3.216560e-02,6.670040e-01, 6.573592e+00, 3.216560e-02,9.396735e-01,FALSE,"26","WT_vs_severe"
"8594","MANF", 1.726639e-01,4.872911e-02, 6.314611e+00, 1.726639e-01,7.591130e-01,FALSE,"26","WT_vs_severe"
"8596","EAF2", 3.309959e-01,9.377907e-02, 1.828700e+00, 3.309959e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8598","TM4SF19",-1.475701e-01,4.207446e-01, 5.121840e+00,-1.475701e-01,8.725989e-01,FALSE,"26","WT_vs_severe"
"8600","SLIT2", 3.235246e-01,1.405609e-01, 2.364486e+00, 3.235246e-01,7.967417e-01,FALSE,"26","WT_vs_severe"
"8601","EIF2B5",-6.407861e-02,6.727282e-01, 4.671527e+00,-6.407861e-02,9.399646e-01,FALSE,"26","WT_vs_severe"
"8603","ECE2", 1.714524e-01,7.673792e-02, 3.181062e+00, 1.714524e-01,7.750828e-01,FALSE,"26","WT_vs_severe"
"8604","VWA5B2",-9.205199e-04,9.961399e-01, 2.547351e+00,-9.205199e-04,9.995095e-01,FALSE,"26","WT_vs_severe"
"8605","DGKQ", 8.454659e-02,5.116241e-01, 5.627132e+00, 8.454659e-02,9.075971e-01,FALSE,"26","WT_vs_severe"
"8606","FIP1L1", 2.799219e-02,7.587616e-01, 5.828585e+00, 2.799219e-02,9.593012e-01,FALSE,"26","WT_vs_severe"
"8607","SLC26A1",-5.431567e-01,1.057541e-01, 3.285195e+00,-5.431567e-01,7.809534e-01,FALSE,"26","WT_vs_severe"
"8608","LYAR", 1.210083e-01,3.035209e-01, 6.813475e+00, 1.210083e-01,8.366804e-01,FALSE,"26","WT_vs_severe"
"8609","CENPC",-2.714277e-02,8.397236e-01, 4.403254e+00,-2.714277e-02,9.756078e-01,FALSE,"26","WT_vs_severe"
"8612","ATP10D",-3.578056e-02,6.962508e-01, 4.358267e+00,-3.578056e-02,9.427889e-01,FALSE,"26","WT_vs_severe"
"8613","OCIAD2",-4.814463e-04,9.949973e-01, 5.618647e+00,-4.814463e-04,9.995095e-01,FALSE,"26","WT_vs_severe"
